id,match_id,match_round,treated_k,control_usage_count,pair_weight,bucket_num_input_patients,bucket_seconds
NSW155,PSID408,2,3,3,0.1111111111111111,256,0.021822082984726876
NSW155,PSID368,3,3,3,0.1111111111111111,256,0.021822082984726876
NSW109,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW109,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW109,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW102,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW102,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW102,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW90,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW90,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW90,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW71,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW71,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW71,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW67,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW67,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW67,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW64,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW64,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW64,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW8,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW8,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW8,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW4,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW4,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW4,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW123,PSID218,1,3,2,0.16666666666666666,256,0.021822082984726876
NSW123,PSID266,2,3,5,0.06666666666666667,256,0.021822082984726876
NSW123,PSID355,3,3,5,0.06666666666666667,256,0.021822082984726876
NSW36,PSID416,1,3,16,0.020833333333333332,256,0.021822082984726876
NSW36,PSID399,2,3,16,0.020833333333333332,256,0.021822082984726876
NSW36,PSID410,3,3,7,0.047619047619047616,256,0.021822082984726876
NSW148,PSID118,1,3,5,0.06666666666666667,256,0.021822082984726876
NSW148,PSID140,2,3,11,0.030303030303030304,256,0.021822082984726876
NSW148,PSID158,3,3,6,0.05555555555555555,256,0.021822082984726876
NSW60,PSID353,1,3,2,0.16666666666666666,256,0.021822082984726876
NSW60,PSID342,2,3,2,0.16666666666666666,256,0.021822082984726876
NSW60,PSID425,3,3,1,0.3333333333333333,256,0.021822082984726876
NSW132,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW132,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW132,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW99,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW99,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW99,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW122,PSID367,1,3,4,0.08333333333333333,256,0.021822082984726876
NSW122,PSID411,2,3,9,0.037037037037037035,256,0.021822082984726876
NSW122,PSID277,3,3,12,0.027777777777777776,256,0.021822082984726876
NSW119,PSID411,1,3,9,0.037037037037037035,256,0.021822082984726876
NSW119,PSID367,2,3,4,0.08333333333333333,256,0.021822082984726876
NSW119,PSID277,3,3,12,0.027777777777777776,256,0.021822082984726876
NSW108,PSID266,1,3,5,0.06666666666666667,256,0.021822082984726876
NSW108,PSID370,2,3,2,0.16666666666666666,256,0.021822082984726876
NSW108,PSID268,3,3,2,0.16666666666666666,256,0.021822082984726876
NSW105,PSID388,1,3,12,0.027777777777777776,256,0.021822082984726876
NSW105,PSID374,2,3,5,0.06666666666666667,256,0.021822082984726876
NSW105,PSID389,3,3,6,0.05555555555555555,256,0.021822082984726876
NSW97,PSID355,1,3,5,0.06666666666666667,256,0.021822082984726876
NSW97,PSID266,2,3,5,0.06666666666666667,256,0.021822082984726876
NSW97,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW92,PSID392,1,3,4,0.08333333333333333,256,0.021822082984726876
NSW92,PSID401,2,3,5,0.06666666666666667,256,0.021822082984726876
NSW92,PSID411,3,3,9,0.037037037037037035,256,0.021822082984726876
NSW56,PSID392,1,3,4,0.08333333333333333,256,0.021822082984726876
NSW56,PSID401,2,3,5,0.06666666666666667,256,0.021822082984726876
NSW56,PSID411,3,3,9,0.037037037037037035,256,0.021822082984726876
NSW48,PSID266,1,3,5,0.06666666666666667,256,0.021822082984726876
NSW48,PSID370,2,3,2,0.16666666666666666,256,0.021822082984726876
NSW48,PSID268,3,3,2,0.16666666666666666,256,0.021822082984726876
NSW31,PSID392,1,3,4,0.08333333333333333,256,0.021822082984726876
NSW31,PSID401,2,3,5,0.06666666666666667,256,0.021822082984726876
NSW31,PSID411,3,3,9,0.037037037037037035,256,0.021822082984726876
NSW29,PSID392,1,3,4,0.08333333333333333,256,0.021822082984726876
NSW29,PSID401,2,3,5,0.06666666666666667,256,0.021822082984726876
NSW29,PSID411,3,3,9,0.037037037037037035,256,0.021822082984726876
NSW25,PSID367,1,3,4,0.08333333333333333,256,0.021822082984726876
NSW25,PSID411,2,3,9,0.037037037037037035,256,0.021822082984726876
NSW25,PSID401,3,3,5,0.06666666666666667,256,0.021822082984726876
NSW150,PSID140,1,3,11,0.030303030303030304,256,0.021822082984726876
NSW150,PSID173,2,3,9,0.037037037037037035,256,0.021822082984726876
NSW150,PSID179,3,3,4,0.08333333333333333,256,0.021822082984726876
NSW16,PSID411,1,3,9,0.037037037037037035,256,0.021822082984726876
NSW16,PSID367,2,3,4,0.08333333333333333,256,0.021822082984726876
NSW16,PSID277,3,3,12,0.027777777777777776,256,0.021822082984726876
NSW160,PSID140,1,3,11,0.030303030303030304,256,0.021822082984726876
NSW160,PSID157,2,3,3,0.1111111111111111,256,0.021822082984726876
NSW160,PSID173,3,3,9,0.037037037037037035,256,0.021822082984726876
NSW96,PSID407,1,3,2,0.16666666666666666,256,0.021822082984726876
NSW96,PSID340,2,3,2,0.16666666666666666,256,0.021822082984726876
NSW96,PSID371,3,3,2,0.16666666666666666,256,0.021822082984726876
NSW89,PSID407,1,3,2,0.16666666666666666,256,0.021822082984726876
NSW89,PSID383,2,3,1,0.3333333333333333,256,0.021822082984726876
NSW89,PSID340,3,3,2,0.16666666666666666,256,0.021822082984726876
NSW171,PSID118,1,3,5,0.06666666666666667,256,0.021822082984726876
NSW171,PSID140,2,3,11,0.030303030303030304,256,0.021822082984726876
NSW171,PSID158,3,3,6,0.05555555555555555,256,0.021822082984726876
NSW44,PSID391,1,3,1,0.3333333333333333,256,0.021822082984726876
NSW44,PSID202,2,3,1,0.3333333333333333,256,0.021822082984726876
NSW44,PSID255,3,3,1,0.3333333333333333,256,0.021822082984726876
NSW85,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW85,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW85,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW62,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW62,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW62,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW51,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW51,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW51,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW159,PSID140,1,3,11,0.030303030303030304,256,0.021822082984726876
NSW159,PSID118,2,3,5,0.06666666666666667,256,0.021822082984726876
NSW159,PSID158,3,3,6,0.05555555555555555,256,0.021822082984726876
NSW125,PSID325,1,3,1,0.3333333333333333,256,0.021822082984726876
NSW125,PSID182,2,3,1,0.3333333333333333,256,0.021822082984726876
NSW125,PSID290,3,3,1,0.3333333333333333,256,0.021822082984726876
NSW136,PSID423,1,3,30,0.011111111111111112,256,0.021822082984726876
NSW136,PSID253,2,3,28,0.011904761904761904,256,0.021822082984726876
NSW136,PSID372,3,3,26,0.01282051282051282,256,0.021822082984726876
NSW19,PSID416,1,3,16,0.020833333333333332,256,0.021822082984726876
NSW19,PSID399,2,3,16,0.020833333333333332,256,0.021822082984726876
NSW19,PSID410,3,3,7,0.047619047619047616,256,0.021822082984726876
NSW61,PSID376,1,3,5,0.06666666666666667,256,0.021822082984726876
NSW61,PSID398,2,3,5,0.06666666666666667,256,0.021822082984726876
NSW61,PSID256,3,3,4,0.08333333333333333,256,0.021822082984726876
NSW47,PSID376,1,3,5,0.06666666666666667,256,0.021822082984726876
NSW47,PSID398,2,3,5,0.06666666666666667,256,0.021822082984726876
NSW47,PSID256,3,3,4,0.08333333333333333,256,0.021822082984726876
NSW43,PSID376,1,3,5,0.06666666666666667,256,0.021822082984726876
NSW43,PSID398,2,3,5,0.06666666666666667,256,0.021822082984726876
NSW43,PSID256,3,3,4,0.08333333333333333,256,0.021822082984726876
NSW15,PSID278,1,3,2,0.16666666666666666,256,0.021822082984726876
NSW15,PSID398,2,3,5,0.06666666666666667,256,0.021822082984726876
NSW15,PSID376,3,3,5,0.06666666666666667,256,0.021822082984726876
NSW13,PSID376,1,3,5,0.06666666666666667,256,0.021822082984726876
NSW13,PSID398,2,3,5,0.06666666666666667,256,0.021822082984726876
NSW13,PSID256,3,3,4,0.08333333333333333,256,0.021822082984726876
NSW73,PSID291,1,3,3,0.1111111111111111,256,0.021822082984726876
