id,match_id,match_round,treated_k,control_usage_count,pair_weight,bucket_num_input_patients,bucket_seconds
NSW58,PSID420,2,3,1,0.3333333333333333,155,0.006512915977509692
NSW58,PSID428,3,3,3,0.1111111111111111,155,0.006512915977509692
NSW1,PSID368,1,3,15,0.022222222222222223,155,0.006512915977509692
NSW1,PSID408,2,3,15,0.022222222222222223,155,0.006512915977509692
NSW1,PSID375,3,3,14,0.023809523809523808,155,0.006512915977509692
NSW38,PSID331,1,3,3,0.1111111111111111,155,0.006512915977509692
NSW38,PSID293,2,3,3,0.1111111111111111,155,0.006512915977509692
NSW38,PSID260,3,3,2,0.16666666666666666,155,0.006512915977509692
NSW91,PSID368,1,3,15,0.022222222222222223,155,0.006512915977509692
NSW91,PSID375,2,3,14,0.023809523809523808,155,0.006512915977509692
NSW91,PSID408,3,3,15,0.022222222222222223,155,0.006512915977509692
NSW55,PSID368,1,3,15,0.022222222222222223,155,0.006512915977509692
NSW55,PSID408,2,3,15,0.022222222222222223,155,0.006512915977509692
NSW55,PSID375,3,3,14,0.023809523809523808,155,0.006512915977509692
NSW52,PSID368,1,3,15,0.022222222222222223,155,0.006512915977509692
NSW52,PSID375,2,3,14,0.023809523809523808,155,0.006512915977509692
NSW52,PSID408,3,3,15,0.022222222222222223,155,0.006512915977509692
NSW26,PSID368,1,3,15,0.022222222222222223,155,0.006512915977509692
NSW26,PSID375,2,3,14,0.023809523809523808,155,0.006512915977509692
NSW26,PSID408,3,3,15,0.022222222222222223,155,0.006512915977509692
NSW46,PSID368,1,3,15,0.022222222222222223,155,0.006512915977509692
NSW46,PSID375,2,3,14,0.023809523809523808,155,0.006512915977509692
NSW46,PSID408,3,3,15,0.022222222222222223,155,0.006512915977509692
NSW33,PSID368,1,3,15,0.022222222222222223,155,0.006512915977509692
NSW33,PSID375,2,3,14,0.023809523809523808,155,0.006512915977509692
NSW33,PSID408,3,3,15,0.022222222222222223,155,0.006512915977509692
NSW182,PSID58,1,3,1,0.3333333333333333,155,0.006512915977509692
NSW182,PSID23,2,3,1,0.3333333333333333,155,0.006512915977509692
NSW182,PSID123,3,3,1,0.3333333333333333,155,0.006512915977509692
NSW124,PSID259,1,3,1,0.3333333333333333,155,0.006512915977509692
NSW124,PSID181,2,3,1,0.3333333333333333,155,0.006512915977509692
NSW124,PSID168,3,3,1,0.3333333333333333,155,0.006512915977509692
NSW163,PSID308,1,3,2,0.16666666666666666,155,0.006512915977509692
NSW163,PSID94,2,3,1,0.3333333333333333,155,0.006512915977509692
NSW163,PSID27,3,3,2,0.16666666666666666,155,0.006512915977509692
NSW59,PSID380,1,3,1,0.3333333333333333,155,0.006512915977509692
NSW59,PSID293,2,3,3,0.1111111111111111,155,0.006512915977509692
NSW59,PSID331,3,3,3,0.1111111111111111,155,0.006512915977509692
NSW135,PSID368,1,3,15,0.022222222222222223,155,0.006512915977509692
NSW135,PSID375,2,3,14,0.023809523809523808,155,0.006512915977509692
NSW135,PSID408,3,3,15,0.022222222222222223,155,0.006512915977509692
NSW133,PSID368,1,3,15,0.022222222222222223,155,0.006512915977509692
NSW133,PSID408,2,3,15,0.022222222222222223,155,0.006512915977509692
NSW133,PSID375,3,3,14,0.023809523809523808,155,0.006512915977509692
NSW128,PSID368,1,3,15,0.022222222222222223,155,0.006512915977509692
NSW128,PSID408,2,3,15,0.022222222222222223,155,0.006512915977509692
NSW128,PSID375,3,3,14,0.023809523809523808,155,0.006512915977509692
NSW14,PSID368,1,3,15,0.022222222222222223,155,0.006512915977509692
NSW14,PSID375,2,3,14,0.023809523809523808,155,0.006512915977509692
NSW14,PSID408,3,3,15,0.022222222222222223,155,0.006512915977509692
NSW10,PSID418,1,3,1,0.3333333333333333,155,0.006512915977509692
NSW10,PSID328,2,3,1,0.3333333333333333,155,0.006512915977509692
NSW10,PSID174,3,3,1,0.3333333333333333,155,0.006512915977509692
NSW28,PSID339,1,3,4,0.08333333333333333,93,0.004387124994536862
NSW28,PSID265,2,3,4,0.08333333333333333,93,0.004387124994536862
NSW28,PSID341,3,3,2,0.16666666666666666,93,0.004387124994536862
NSW112,PSID366,1,3,1,0.3333333333333333,93,0.004387124994536862
NSW112,PSID417,2,3,1,0.3333333333333333,93,0.004387124994536862
NSW112,PSID264,3,3,1,0.3333333333333333,93,0.004387124994536862
NSW100,PSID339,1,3,4,0.08333333333333333,93,0.004387124994536862
NSW100,PSID265,2,3,4,0.08333333333333333,93,0.004387124994536862
NSW100,PSID225,3,3,2,0.16666666666666666,93,0.004387124994536862
NSW76,PSID342,1,3,2,0.16666666666666666,93,0.004387124994536862
NSW76,PSID258,2,3,2,0.16666666666666666,93,0.004387124994536862
NSW76,PSID237,3,3,2,0.16666666666666666,93,0.004387124994536862
NSW60,PSID353,1,3,1,0.3333333333333333,93,0.004387124994536862
NSW60,PSID258,2,3,2,0.16666666666666666,93,0.004387124994536862
NSW60,PSID342,3,3,2,0.16666666666666666,93,0.004387124994536862
NSW125,PSID325,1,3,1,0.3333333333333333,93,0.004387124994536862
NSW125,PSID290,2,3,1,0.3333333333333333,93,0.004387124994536862
NSW125,PSID289,3,3,1,0.3333333333333333,93,0.004387124994536862
NSW68,PSID414,1,3,1,0.3333333333333333,93,0.004387124994536862
NSW68,PSID247,2,3,1,0.3333333333333333,93,0.004387124994536862
NSW68,PSID252,3,3,1,0.3333333333333333,93,0.004387124994536862
NSW162,PSID419,1,3,3,0.1111111111111111,93,0.004387124994536862
NSW162,PSID387,2,3,3,0.1111111111111111,93,0.004387124994536862
NSW162,PSID172,3,3,1,0.3333333333333333,93,0.004387124994536862
NSW166,PSID89,1,3,1,0.3333333333333333,93,0.004387124994536862
NSW166,PSID171,2,3,1,0.3333333333333333,93,0.004387124994536862
NSW166,PSID86,3,3,1,0.3333333333333333,93,0.004387124994536862
NSW87,PSID339,1,3,4,0.08333333333333333,93,0.004387124994536862
NSW87,PSID265,2,3,4,0.08333333333333333,93,0.004387124994536862
NSW87,PSID225,3,3,2,0.16666666666666666,93,0.004387124994536862
NSW42,PSID237,1,3,2,0.16666666666666666,93,0.004387124994536862
NSW42,PSID369,2,3,1,0.3333333333333333,93,0.004387124994536862
NSW42,PSID365,3,3,1,0.3333333333333333,93,0.004387124994536862
NSW32,PSID419,1,3,3,0.1111111111111111,93,0.004387124994536862
NSW32,PSID387,2,3,3,0.1111111111111111,93,0.004387124994536862
NSW32,PSID356,3,3,2,0.16666666666666666,93,0.004387124994536862
NSW23,PSID224,1,3,1,0.3333333333333333,93,0.004387124994536862
NSW23,PSID200,2,3,1,0.3333333333333333,93,0.004387124994536862
NSW23,PSID111,3,3,1,0.3333333333333333,93,0.004387124994536862
NSW2,PSID265,1,3,4,0.08333333333333333,93,0.004387124994536862
NSW2,PSID341,2,3,2,0.16666666666666666,93,0.004387124994536862
NSW2,PSID339,3,3,4,0.08333333333333333,93,0.004387124994536862
NSW65,PSID419,1,3,3,0.1111111111111111,93,0.004387124994536862
NSW65,PSID387,2,3,3,0.1111111111111111,93,0.004387124994536862
NSW65,PSID356,3,3,2,0.16666666666666666,93,0.004387124994536862
NSW140,PSID180,1,3,1,0.3333333333333333,93,0.004387124994536862
NSW140,PSID185,2,3,1,0.3333333333333333,93,0.004387124994536862
NSW140,PSID177,3,3,1,0.3333333333333333,93,0.004387124994536862
NSW123,PSID218,1,3,3,0.1111111111111111,332,0.029193916998337954
NSW123,PSID256,2,3,1,0.3333333333333333,332,0.029193916998337954
NSW123,PSID266,3,3,6,0.05555555555555555,332,0.029193916998337954
NSW158,PSID110,1,3,3,0.1111111111111111,332,0.029193916998337954
NSW158,PSID159,2,3,6,0.05555555555555555,332,0.029193916998337954
NSW158,PSID191,3,3,2,0.16666666666666666,332,0.029193916998337954
NSW175,PSID96,1,3,2,0.16666666666666666,332,0.029193916998337954
NSW175,PSID99,2,3,5,0.06666666666666667,332,0.029193916998337954
NSW175,PSID69,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW49,PSID400,1,3,14,0.023809523809523808,332,0.029193916998337954
NSW49,PSID326,2,3,6,0.05555555555555555,332,0.029193916998337954
NSW49,PSID228,3,3,3,0.1111111111111111,332,0.029193916998337954
NSW37,PSID400,1,3,14,0.023809523809523808,332,0.029193916998337954
NSW37,PSID326,2,3,6,0.05555555555555555,332,0.029193916998337954
NSW37,PSID228,3,3,3,0.1111111111111111,332,0.029193916998337954
NSW62,PSID226,1,3,13,0.02564102564102564,332,0.029193916998337954
NSW62,PSID400,2,3,14,0.023809523809523808,332,0.029193916998337954
NSW62,PSID423,3,3,26,0.01282051282051282,332,0.029193916998337954
NSW51,PSID226,1,3,13,0.02564102564102564,332,0.029193916998337954
NSW51,PSID423,2,3,26,0.01282051282051282,332,0.029193916998337954
NSW51,PSID400,3,3,14,0.023809523809523808,332,0.029193916998337954
NSW86,PSID226,1,3,13,0.02564102564102564,332,0.029193916998337954
NSW86,PSID423,2,3,26,0.01282051282051282,332,0.029193916998337954
NSW86,PSID400,3,3,14,0.023809523809523808,332,0.029193916998337954
NSW79,PSID226,1,3,13,0.02564102564102564,332,0.029193916998337954
NSW79,PSID400,2,3,14,0.023809523809523808,332,0.029193916998337954
NSW79,PSID423,3,3,26,0.01282051282051282,332,0.029193916998337954
NSW63,PSID226,1,3,13,0.02564102564102564,332,0.029193916998337954
NSW63,PSID423,2,3,26,0.01282051282051282,332,0.029193916998337954
NSW63,PSID400,3,3,14,0.023809523809523808,332,0.029193916998337954
NSW102,PSID423,1,3,26,0.01282051282051282,332,0.029193916998337954
NSW102,PSID372,2,3,24,0.013888888888888888,332,0.029193916998337954
NSW102,PSID253,3,3,19,0.017543859649122806,332,0.029193916998337954
NSW101,PSID372,1,3,24,0.013888888888888888,332,0.029193916998337954
NSW101,PSID423,2,3,26,0.01282051282051282,332,0.029193916998337954
NSW101,PSID253,3,3,19,0.017543859649122806,332,0.029193916998337954
NSW99,PSID423,1,3,26,0.01282051282051282,332,0.029193916998337954
NSW99,PSID372,2,3,24,0.013888888888888888,332,0.029193916998337954
NSW99,PSID253,3,3,19,0.017543859649122806,332,0.029193916998337954
NSW40,PSID372,1,3,24,0.013888888888888888,332,0.029193916998337954
NSW40,PSID423,2,3,26,0.01282051282051282,332,0.029193916998337954
NSW40,PSID253,3,3,19,0.017543859649122806,332,0.029193916998337954
NSW6,PSID372,1,3,24,0.013888888888888888,332,0.029193916998337954
NSW6,PSID253,2,3,19,0.017543859649122806,332,0.029193916998337954
NSW6,PSID423,3,3,26,0.01282051282051282,332,0.029193916998337954
NSW174,PSID140,1,3,14,0.023809523809523808,332,0.029193916998337954
NSW174,PSID118,2,3,11,0.030303030303030304,332,0.029193916998337954
NSW174,PSID157,3,3,12,0.027777777777777776,332,0.029193916998337954
NSW78,PSID372,1,3,24,0.013888888888888888,332,0.029193916998337954
NSW78,PSID253,2,3,19,0.017543859649122806,332,0.029193916998337954
NSW78,PSID355,3,3,12,0.027777777777777776,332,0.029193916998337954
NSW61,PSID376,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW61,PSID398,2,3,5,0.06666666666666667,332,0.029193916998337954
NSW61,PSID355,3,3,12,0.027777777777777776,332,0.029193916998337954
NSW47,PSID376,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW47,PSID398,2,3,5,0.06666666666666667,332,0.029193916998337954
NSW47,PSID355,3,3,12,0.027777777777777776,332,0.029193916998337954
NSW43,PSID376,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW43,PSID398,2,3,5,0.06666666666666667,332,0.029193916998337954
NSW43,PSID355,3,3,12,0.027777777777777776,332,0.029193916998337954
NSW15,PSID278,1,3,2,0.16666666666666666,332,0.029193916998337954
NSW15,PSID291,2,3,3,0.1111111111111111,332,0.029193916998337954
NSW15,PSID398,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW13,PSID376,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW13,PSID398,2,3,5,0.06666666666666667,332,0.029193916998337954
NSW13,PSID372,3,3,24,0.013888888888888888,332,0.029193916998337954
NSW11,PSID355,1,3,12,0.027777777777777776,332,0.029193916998337954
NSW11,PSID372,2,3,24,0.013888888888888888,332,0.029193916998337954
NSW11,PSID376,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW176,PSID118,1,3,11,0.030303030303030304,332,0.029193916998337954
NSW176,PSID140,2,3,14,0.023809523809523808,332,0.029193916998337954
NSW176,PSID157,3,3,12,0.027777777777777776,332,0.029193916998337954
NSW116,PSID322,1,3,1,0.3333333333333333,332,0.029193916998337954
NSW116,PSID229,2,3,1,0.3333333333333333,332,0.029193916998337954
NSW116,PSID340,3,3,2,0.16666666666666666,332,0.029193916998337954
NSW148,PSID173,1,3,6,0.05555555555555555,332,0.029193916998337954
NSW148,PSID140,2,3,14,0.023809523809523808,332,0.029193916998337954
NSW148,PSID158,3,3,4,0.08333333333333333,332,0.029193916998337954
NSW132,PSID423,1,3,26,0.01282051282051282,332,0.029193916998337954
NSW132,PSID253,2,3,19,0.017543859649122806,332,0.029193916998337954
NSW132,PSID372,3,3,24,0.013888888888888888,332,0.029193916998337954
NSW90,PSID423,1,3,26,0.01282051282051282,332,0.029193916998337954
NSW90,PSID253,2,3,19,0.017543859649122806,332,0.029193916998337954
NSW90,PSID291,3,3,3,0.1111111111111111,332,0.029193916998337954
NSW134,PSID217,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW134,PSID96,2,3,2,0.16666666666666666,332,0.029193916998337954
NSW134,PSID134,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW36,PSID416,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW36,PSID189,2,3,5,0.06666666666666667,332,0.029193916998337954
NSW36,PSID352,3,3,16,0.020833333333333332,332,0.029193916998337954
NSW130,PSID179,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW130,PSID277,2,3,3,0.1111111111111111,332,0.029193916998337954
NSW130,PSID345,3,3,2,0.16666666666666666,332,0.029193916998337954
NSW114,PSID374,1,3,4,0.08333333333333333,332,0.029193916998337954
NSW114,PSID389,2,3,4,0.08333333333333333,332,0.029193916998337954
NSW114,PSID406,3,3,1,0.3333333333333333,332,0.029193916998337954
NSW105,PSID388,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW105,PSID374,2,3,4,0.08333333333333333,332,0.029193916998337954
NSW105,PSID389,3,3,4,0.08333333333333333,332,0.029193916998337954
NSW104,PSID374,1,3,4,0.08333333333333333,332,0.029193916998337954
NSW104,PSID389,2,3,4,0.08333333333333333,332,0.029193916998337954
NSW104,PSID388,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW53,PSID374,1,3,4,0.08333333333333333,332,0.029193916998337954
NSW53,PSID389,2,3,4,0.08333333333333333,332,0.029193916998337954
NSW53,PSID388,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW143,PSID173,1,3,6,0.05555555555555555,332,0.029193916998337954
NSW143,PSID253,2,3,19,0.017543859649122806,332,0.029193916998337954
NSW143,PSID134,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW119,PSID266,1,3,6,0.05555555555555555,332,0.029193916998337954
NSW119,PSID367,2,3,10,0.03333333333333333,332,0.029193916998337954
NSW119,PSID411,3,3,8,0.041666666666666664,332,0.029193916998337954
NSW97,PSID355,1,3,12,0.027777777777777776,332,0.029193916998337954
NSW97,PSID266,2,3,6,0.05555555555555555,332,0.029193916998337954
NSW97,PSID372,3,3,24,0.013888888888888888,332,0.029193916998337954
NSW80,PSID411,1,3,8,0.041666666666666664,332,0.029193916998337954
NSW80,PSID367,2,3,10,0.03333333333333333,332,0.029193916998337954
NSW80,PSID388,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW45,PSID388,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW45,PSID367,2,3,10,0.03333333333333333,332,0.029193916998337954
NSW45,PSID411,3,3,8,0.041666666666666664,332,0.029193916998337954
NSW21,PSID372,1,3,24,0.013888888888888888,332,0.029193916998337954
NSW21,PSID367,2,3,10,0.03333333333333333,332,0.029193916998337954
NSW21,PSID411,3,3,8,0.041666666666666664,332,0.029193916998337954
NSW16,PSID411,1,3,8,0.041666666666666664,332,0.029193916998337954
NSW16,PSID367,2,3,10,0.03333333333333333,332,0.029193916998337954
NSW16,PSID277,3,3,3,0.1111111111111111,332,0.029193916998337954
NSW9,PSID330,1,3,1,0.3333333333333333,332,0.029193916998337954
NSW9,PSID381,2,3,5,0.06666666666666667,332,0.029193916998337954
NSW9,PSID234,3,3,1,0.3333333333333333,332,0.029193916998337954
NSW168,PSID157,1,3,12,0.027777777777777776,332,0.029193916998337954
NSW168,PSID228,2,3,3,0.1111111111111111,332,0.029193916998337954
NSW168,PSID333,3,3,4,0.08333333333333333,332,0.029193916998337954
NSW109,PSID423,1,3,26,0.01282051282051282,332,0.029193916998337954
NSW109,PSID372,2,3,24,0.013888888888888888,332,0.029193916998337954
NSW109,PSID253,3,3,19,0.017543859649122806,332,0.029193916998337954
NSW71,PSID423,1,3,26,0.01282051282051282,332,0.029193916998337954
NSW71,PSID253,2,3,19,0.017543859649122806,332,0.029193916998337954
NSW71,PSID372,3,3,24,0.013888888888888888,332,0.029193916998337954
NSW66,PSID423,1,3,26,0.01282051282051282,332,0.029193916998337954
NSW66,PSID226,2,3,13,0.02564102564102564,332,0.029193916998337954
NSW66,PSID253,3,3,19,0.017543859649122806,332,0.029193916998337954
NSW8,PSID423,1,3,26,0.01282051282051282,332,0.029193916998337954
NSW8,PSID372,2,3,24,0.013888888888888888,332,0.029193916998337954
NSW8,PSID253,3,3,19,0.017543859649122806,332,0.029193916998337954
NSW146,PSID179,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW146,PSID158,2,3,4,0.08333333333333333,332,0.029193916998337954
NSW146,PSID187,3,3,2,0.16666666666666666,332,0.029193916998337954
NSW155,PSID24,1,3,2,0.16666666666666666,332,0.029193916998337954
NSW155,PSID138,2,3,1,0.3333333333333333,332,0.029193916998337954
NSW155,PSID197,3,3,1,0.3333333333333333,332,0.029193916998337954
NSW145,PSID361,1,3,3,0.1111111111111111,332,0.029193916998337954
NSW145,PSID220,2,3,2,0.16666666666666666,332,0.029193916998337954
NSW145,PSID112,3,3,1,0.3333333333333333,332,0.029193916998337954
NSW152,PSID99,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW152,PSID69,2,3,5,0.06666666666666667,332,0.029193916998337954
NSW152,PSID217,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW147,PSID140,1,3,14,0.023809523809523808,332,0.029193916998337954
NSW147,PSID157,2,3,12,0.027777777777777776,332,0.029193916998337954
NSW147,PSID118,3,3,11,0.030303030303030304,332,0.029193916998337954
NSW89,PSID407,1,3,2,0.16666666666666666,332,0.029193916998337954
NSW89,PSID383,2,3,1,0.3333333333333333,332,0.029193916998337954
NSW89,PSID245,3,3,1,0.3333333333333333,332,0.029193916998337954
NSW160,PSID157,1,3,12,0.027777777777777776,332,0.029193916998337954
NSW160,PSID140,2,3,14,0.023809523809523808,332,0.029193916998337954
NSW160,PSID118,3,3,11,0.030303030303030304,332,0.029193916998337954
NSW83,PSID361,1,3,3,0.1111111111111111,332,0.029193916998337954
NSW83,PSID242,2,3,1,0.3333333333333333,332,0.029193916998337954
NSW83,PSID410,3,3,2,0.16666666666666666,332,0.029193916998337954
NSW170,PSID157,1,3,12,0.027777777777777776,332,0.029193916998337954
NSW170,PSID140,2,3,14,0.023809523809523808,332,0.029193916998337954
NSW170,PSID134,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW165,PSID159,1,3,6,0.05555555555555555,332,0.029193916998337954
NSW165,PSID110,2,3,3,0.1111111111111111,332,0.029193916998337954
NSW165,PSID69,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW171,PSID118,1,3,11,0.030303030303030304,332,0.029193916998337954
NSW171,PSID140,2,3,14,0.023809523809523808,332,0.029193916998337954
NSW171,PSID158,3,3,4,0.08333333333333333,332,0.029193916998337954
NSW120,PSID159,1,3,6,0.05555555555555555,332,0.029193916998337954
NSW120,PSID335,2,3,2,0.16666666666666666,332,0.029193916998337954
NSW120,PSID337,3,3,3,0.1111111111111111,332,0.029193916998337954
NSW75,PSID399,1,3,12,0.027777777777777776,332,0.029193916998337954
NSW75,PSID269,2,3,17,0.0196078431372549,332,0.029193916998337954
NSW75,PSID381,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW19,PSID416,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW19,PSID412,2,3,3,0.1111111111111111,332,0.029193916998337954
NSW19,PSID189,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW144,PSID326,1,3,6,0.05555555555555555,332,0.029193916998337954
NSW144,PSID400,2,3,14,0.023809523809523808,332,0.029193916998337954
NSW144,PSID226,3,3,13,0.02564102564102564,332,0.029193916998337954
NSW156,PSID69,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW156,PSID99,2,3,5,0.06666666666666667,332,0.029193916998337954
NSW156,PSID217,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW127,PSID159,1,3,6,0.05555555555555555,332,0.029193916998337954
NSW127,PSID335,2,3,2,0.16666666666666666,332,0.029193916998337954
NSW127,PSID337,3,3,3,0.1111111111111111,332,0.029193916998337954
NSW106,PSID400,1,3,14,0.023809523809523808,332,0.029193916998337954
NSW106,PSID226,2,3,13,0.02564102564102564,332,0.029193916998337954
NSW106,PSID326,3,3,6,0.05555555555555555,332,0.029193916998337954
NSW179,PSID102,1,3,1,0.3333333333333333,332,0.029193916998337954
NSW179,PSID105,2,3,1,0.3333333333333333,332,0.029193916998337954
NSW179,PSID72,3,3,1,0.3333333333333333,332,0.029193916998337954
NSW161,PSID140,1,3,14,0.023809523809523808,332,0.029193916998337954
NSW161,PSID157,2,3,12,0.027777777777777776,332,0.029193916998337954
NSW161,PSID118,3,3,11,0.030303030303030304,332,0.029193916998337954
NSW121,PSID399,1,3,12,0.027777777777777776,332,0.029193916998337954
NSW121,PSID269,2,3,17,0.0196078431372549,332,0.029193916998337954
NSW121,PSID352,3,3,16,0.020833333333333332,332,0.029193916998337954
NSW98,PSID416,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW98,PSID412,2,3,3,0.1111111111111111,332,0.029193916998337954
NSW98,PSID189,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW72,PSID416,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW72,PSID412,2,3,3,0.1111111111111111,332,0.029193916998337954
NSW72,PSID189,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW151,PSID140,1,3,14,0.023809523809523808,332,0.029193916998337954
NSW151,PSID157,2,3,12,0.027777777777777776,332,0.029193916998337954
NSW151,PSID118,3,3,11,0.030303030303030304,332,0.029193916998337954
NSW164,PSID140,1,3,14,0.023809523809523808,332,0.029193916998337954
NSW164,PSID118,2,3,11,0.030303030303030304,332,0.029193916998337954
NSW164,PSID157,3,3,12,0.027777777777777776,332,0.029193916998337954
NSW3,PSID416,1,3,5,0.06666666666666667,332,0.029193916998337954
NSW3,PSID352,2,3,16,0.020833333333333332,332,0.029193916998337954
NSW3,PSID189,3,3,5,0.06666666666666667,332,0.029193916998337954
NSW103,PSID372,1,3,24,0.013888888888888888,332,0.029193916998337954
NSW103,PSID423,2,3,26,0.01282051282051282,332,0.029193916998337954
NSW103,PSID355,3,3,12,0.027777777777777776,332,0.029193916998337954
NSW93,PSID372,1,3,24,0.013888888888888888,332,0.029193916998337954
NSW93,PSID423,2,3,26,0.01282051282051282,332,0.029193916998337954
NSW93,PSID355,3,3,12,0.027777777777777776,332,0.029193916998337954
NSW88,PSID423,1,3,26,0.01282051282051282,332,0.029193916998337954
NSW88,PSID372,2,3,24,0.013888888888888888,332,0.029193916998337954
NSW88,PSID253,3,3,19,0.017543859649122806,332,0.029193916998337954
NSW67,PSID423,1,3,26,0.01282051282051282,332,0.029193916998337954
NSW67,PSID372,2,3,24,0.013888888888888888,332,0.029193916998337954
NSW67,PSID253,3,3,19,0.017543859649122806,332,0.029193916998337954
NSW64,PSID423,1,3,26,0.01282051282051282,332,0.029193916998337954
