id,match_id,match_round,treated_k,control_usage_count,pair_weight,bucket_num_input_patients,bucket_seconds
NSW155,PSID24,1,1,1,1.0,332,0.02189037500647828
NSW152,PSID99,1,1,1,1.0,332,0.02189037500647828
NSW83,PSID361,1,1,1,1.0,332,0.02189037500647828
NSW75,PSID399,1,1,1,1.0,332,0.02189037500647828
NSW156,PSID69,1,1,1,1.0,332,0.02189037500647828
NSW106,PSID400,1,1,1,1.0,332,0.02189037500647828
NSW179,PSID102,1,1,1,1.0,332,0.02189037500647828
NSW57,PSID226,1,1,1,1.0,332,0.02189037500647828
NSW50,PSID352,1,1,1,1.0,332,0.02189037500647828
NSW73,PSID291,1,1,1,1.0,332,0.02189037500647828
NSW157,PSID140,1,1,1,1.0,332,0.02189037500647828
NSW173,PSID150,1,1,1,1.0,332,0.02189037500647828
NSW129,PSID327,1,1,1,1.0,332,0.02189037500647828
NSW183,PSID6,1,1,1,1.0,332,0.02189037500647828
NSW150,PSID134,1,1,1,1.0,332,0.02189037500647828
NSW108,PSID370,1,1,1,1.0,332,0.02189037500647828
NSW92,PSID401,1,1,1,1.0,332,0.02189037500647828
NSW25,PSID367,1,1,1,1.0,332,0.02189037500647828
NSW138,PSID179,1,1,1,1.0,332,0.02189037500647828
NSW122,PSID218,1,1,1,1.0,332,0.02189037500647828
NSW153,PSID157,1,1,1,1.0,332,0.02189037500647828
NSW96,PSID407,1,1,1,1.0,332,0.02189037500647828
NSW34,PSID373,1,1,1,1.0,332,0.02189037500647828
NSW12,PSID381,1,1,1,1.0,332,0.02189037500647828
NSW175,PSID96,1,1,1,1.0,332,0.02189037500647828
NSW16,PSID411,1,1,1,1.0,332,0.02189037500647828
NSW144,PSID326,1,1,1,1.0,332,0.02189037500647828
NSW127,PSID159,1,1,1,1.0,332,0.02189037500647828
NSW94,PSID386,1,1,1,1.0,332,0.02189037500647828
NSW131,PSID173,1,1,1,1.0,332,0.02189037500647828
NSW119,PSID266,1,1,1,1.0,332,0.02189037500647828
NSW134,PSID217,1,1,1,1.0,332,0.02189037500647828
NSW141,PSID333,1,1,1,1.0,332,0.02189037500647828
NSW111,PSID345,1,1,1,1.0,332,0.02189037500647828
NSW171,PSID118,1,1,1,1.0,332,0.02189037500647828
NSW146,PSID158,1,1,1,1.0,332,0.02189037500647828
NSW89,PSID383,1,1,1,1.0,332,0.02189037500647828
NSW98,PSID412,1,1,1,1.0,332,0.02189037500647828
NSW22,PSID410,1,1,1,1.0,332,0.02189037500647828
NSW47,PSID398,1,1,1,1.0,332,0.02189037500647828
NSW53,PSID389,1,1,1,1.0,332,0.02189037500647828
NSW56,PSID392,1,1,1,1.0,332,0.02189037500647828
NSW6,PSID253,1,1,1,1.0,332,0.02189037500647828
NSW145,PSID220,1,1,1,1.0,332,0.02189037500647828
NSW123,PSID256,1,1,1,1.0,332,0.02189037500647828
NSW7,PSID269,1,1,1,1.0,332,0.02189037500647828
NSW168,PSID228,1,1,1,1.0,332,0.02189037500647828
NSW130,PSID277,1,1,1,1.0,332,0.02189037500647828
NSW120,PSID335,1,1,1,1.0,332,0.02189037500647828
NSW113,PSID337,1,1,1,1.0,332,0.02189037500647828
NSW48,PSID268,1,1,1,1.0,332,0.02189037500647828
NSW114,PSID406,1,1,1,1.0,332,0.02189037500647828
NSW154,PSID191,1,1,1,1.0,332,0.02189037500647828
NSW3,PSID189,1,1,1,1.0,332,0.02189037500647828
NSW82,PSID234,1,1,1,1.0,332,0.02189037500647828
NSW142,PSID121,1,1,1,1.0,332,0.02189037500647828
NSW176,PSID196,1,1,1,1.0,332,0.02189037500647828
NSW174,PSID187,1,1,1,1.0,332,0.02189037500647828
NSW45,PSID231,1,1,1,1.0,332,0.02189037500647828
