id,match_id,match_round,treated_k,control_usage_count,pair_weight
NSW23,PSID323,3,3,1,0.3333333333333333
NSW95,PSID226,1,3,16,0.020833333333333332
NSW95,PSID400,2,3,15,0.022222222222222223
NSW95,PSID326,3,3,9,0.037037037037037035
NSW57,PSID400,1,3,15,0.022222222222222223
NSW57,PSID226,2,3,16,0.020833333333333332
NSW57,PSID326,3,3,9,0.037037037037037035
NSW5,PSID400,1,3,15,0.022222222222222223
NSW5,PSID226,2,3,16,0.020833333333333332
NSW5,PSID326,3,3,9,0.037037037037037035
NSW106,PSID400,1,3,15,0.022222222222222223
NSW106,PSID226,2,3,16,0.020833333333333332
NSW106,PSID326,3,3,9,0.037037037037037035
NSW145,PSID361,1,3,3,0.1111111111111111
NSW145,PSID112,2,3,1,0.3333333333333333
NSW145,PSID153,3,3,1,0.3333333333333333
NSW164,PSID140,1,3,19,0.017543859649122806
NSW164,PSID226,2,3,16,0.020833333333333332
NSW164,PSID157,3,3,15,0.022222222222222223
NSW19,PSID412,1,3,7,0.047619047619047616
NSW19,PSID159,2,3,8,0.041666666666666664
NSW19,PSID110,3,3,7,0.047619047619047616
NSW49,PSID333,1,3,6,0.05555555555555555
NSW49,PSID228,2,3,3,0.1111111111111111
NSW49,PSID400,3,3,15,0.022222222222222223
NSW37,PSID333,1,3,6,0.05555555555555555
NSW37,PSID228,2,3,3,0.1111111111111111
NSW37,PSID400,3,3,15,0.022222222222222223
NSW86,PSID226,1,3,16,0.020833333333333332
NSW86,PSID400,2,3,15,0.022222222222222223
NSW86,PSID326,3,3,9,0.037037037037037035
NSW79,PSID226,1,3,16,0.020833333333333332
NSW79,PSID400,2,3,15,0.022222222222222223
NSW79,PSID326,3,3,9,0.037037037037037035
NSW63,PSID226,1,3,16,0.020833333333333332
NSW63,PSID400,2,3,15,0.022222222222222223
NSW63,PSID326,3,3,9,0.037037037037037035
NSW62,PSID400,1,3,15,0.022222222222222223
NSW62,PSID226,2,3,16,0.020833333333333332
NSW62,PSID333,3,3,6,0.05555555555555555
NSW51,PSID400,1,3,15,0.022222222222222223
NSW51,PSID226,2,3,16,0.020833333333333332
NSW51,PSID333,3,3,6,0.05555555555555555
NSW143,PSID134,1,3,16,0.020833333333333332
NSW143,PSID140,2,3,19,0.017543859649122806
NSW143,PSID157,3,3,15,0.022222222222222223
NSW141,PSID134,1,3,16,0.020833333333333332
NSW141,PSID140,2,3,19,0.017543859649122806
NSW141,PSID157,3,3,15,0.022222222222222223
NSW171,PSID140,1,3,19,0.017543859649122806
NSW171,PSID134,2,3,16,0.020833333333333332
NSW171,PSID157,3,3,15,0.022222222222222223
NSW165,PSID159,1,3,8,0.041666666666666664
NSW165,PSID110,2,3,7,0.047619047619047616
NSW165,PSID412,3,3,7,0.047619047619047616
NSW68,PSID247,1,3,1,0.3333333333333333
NSW68,PSID414,2,3,1,0.3333333333333333
NSW68,PSID252,3,3,1,0.3333333333333333
NSW140,PSID180,1,3,1,0.3333333333333333
NSW140,PSID127,2,3,2,0.16666666666666666
NSW140,PSID237,3,3,1,0.3333333333333333
NSW159,PSID140,1,3,19,0.017543859649122806
NSW159,PSID134,2,3,16,0.020833333333333332
NSW159,PSID157,3,3,15,0.022222222222222223
NSW174,PSID134,1,3,16,0.020833333333333332
NSW174,PSID140,2,3,19,0.017543859649122806
NSW174,PSID157,3,3,15,0.022222222222222223
NSW133,PSID368,1,3,10,0.03333333333333333
NSW133,PSID375,2,3,10,0.03333333333333333
NSW133,PSID408,3,3,10,0.03333333333333333
NSW82,PSID373,1,3,9,0.037037037037037035
NSW82,PSID386,2,3,7,0.047619047619047616
NSW82,PSID337,3,3,4,0.08333333333333333
NSW78,PSID372,1,3,18,0.018518518518518517
NSW78,PSID355,2,3,5,0.06666666666666667
NSW78,PSID253,3,3,18,0.018518518518518517
NSW30,PSID423,1,3,20,0.016666666666666666
NSW30,PSID388,2,3,12,0.027777777777777776
NSW30,PSID277,3,3,12,0.027777777777777776
NSW24,PSID423,1,3,20,0.016666666666666666
NSW24,PSID388,2,3,12,0.027777777777777776
NSW24,PSID277,3,3,12,0.027777777777777776
NSW18,PSID372,1,3,18,0.018518518518518517
NSW18,PSID423,2,3,20,0.016666666666666666
NSW18,PSID253,3,3,18,0.018518518518518517
NSW11,PSID355,1,3,5,0.06666666666666667
NSW11,PSID372,2,3,18,0.018518518518518517
NSW11,PSID266,3,3,5,0.06666666666666667
NSW118,PSID386,1,3,7,0.047619047619047616
NSW118,PSID373,2,3,9,0.037037037037037035
NSW118,PSID381,3,3,7,0.047619047619047616
NSW113,PSID337,1,3,4,0.08333333333333333
NSW113,PSID335,2,3,3,0.1111111111111111
NSW113,PSID373,3,3,9,0.037037037037037035
NSW34,PSID386,1,3,7,0.047619047619047616
NSW34,PSID373,2,3,9,0.037037037037037035
NSW34,PSID381,3,3,7,0.047619047619047616
NSW12,PSID381,1,3,7,0.047619047619047616
NSW12,PSID269,2,3,12,0.027777777777777776
NSW12,PSID386,3,3,7,0.047619047619047616
NSW10,PSID393,1,3,1,0.3333333333333333
NSW10,PSID344,2,3,1,0.3333333333333333
NSW10,PSID418,3,3,1,0.3333333333333333
NSW138,PSID179,1,3,3,0.1111111111111111
NSW138,PSID158,2,3,2,0.16666666666666666
NSW138,PSID173,3,3,2,0.16666666666666666
NSW131,PSID173,1,3,2,0.16666666666666666
NSW131,PSID218,2,3,2,0.16666666666666666
NSW131,PSID345,3,3,2,0.16666666666666666
NSW114,PSID389,1,3,6,0.05555555555555555
NSW114,PSID374,2,3,5,0.06666666666666667
NSW114,PSID388,3,3,12,0.027777777777777776
NSW121,PSID399,1,3,12,0.027777777777777776
NSW121,PSID269,2,3,12,0.027777777777777776
NSW121,PSID189,3,3,5,0.06666666666666667
NSW107,PSID399,1,3,12,0.027777777777777776
NSW107,PSID352,2,3,15,0.022222222222222223
NSW107,PSID269,3,3,12,0.027777777777777776
NSW84,PSID399,1,3,12,0.027777777777777776
NSW84,PSID352,2,3,15,0.022222222222222223
NSW84,PSID269,3,3,12,0.027777777777777776
NSW81,PSID352,1,3,15,0.022222222222222223
NSW81,PSID269,2,3,12,0.027777777777777776
NSW81,PSID399,3,3,12,0.027777777777777776
NSW74,PSID352,1,3,15,0.022222222222222223
NSW74,PSID269,2,3,12,0.027777777777777776
NSW74,PSID399,3,3,12,0.027777777777777776
NSW70,PSID399,1,3,12,0.027777777777777776
NSW70,PSID352,2,3,15,0.022222222222222223
NSW70,PSID189,3,3,5,0.06666666666666667
NSW54,PSID352,1,3,15,0.022222222222222223
NSW54,PSID269,2,3,12,0.027777777777777776
NSW54,PSID399,3,3,12,0.027777777777777776
NSW35,PSID352,1,3,15,0.022222222222222223
NSW35,PSID269,2,3,12,0.027777777777777776
NSW35,PSID399,3,3,12,0.027777777777777776
NSW20,PSID352,1,3,15,0.022222222222222223
NSW20,PSID189,2,3,5,0.06666666666666667
NSW20,PSID399,3,3,12,0.027777777777777776
NSW17,PSID399,1,3,12,0.027777777777777776
NSW17,PSID352,2,3,15,0.022222222222222223
NSW17,PSID269,3,3,12,0.027777777777777776
NSW111,PSID253,1,3,18,0.018518518518518517
NSW111,PSID345,2,3,2,0.16666666666666666
NSW111,PSID277,3,3,12,0.027777777777777776
NSW46,PSID368,1,3,10,0.03333333333333333
NSW46,PSID408,2,3,10,0.03333333333333333
NSW46,PSID375,3,3,10,0.03333333333333333
NSW33,PSID368,1,3,10,0.03333333333333333
NSW33,PSID408,2,3,10,0.03333333333333333
NSW33,PSID375,3,3,10,0.03333333333333333
NSW109,PSID423,1,3,20,0.016666666666666666
NSW109,PSID253,2,3,18,0.018518518518518517
NSW109,PSID372,3,3,18,0.018518518518518517
NSW102,PSID423,1,3,20,0.016666666666666666
NSW102,PSID253,2,3,18,0.018518518518518517
NSW102,PSID372,3,3,18,0.018518518518518517
NSW126,PSID368,1,3,10,0.03333333333333333
NSW126,PSID408,2,3,10,0.03333333333333333
NSW126,PSID375,3,3,10,0.03333333333333333
NSW91,PSID368,1,3,10,0.03333333333333333
NSW91,PSID408,2,3,10,0.03333333333333333
NSW91,PSID375,3,3,10,0.03333333333333333
NSW52,PSID368,1,3,10,0.03333333333333333
NSW52,PSID408,2,3,10,0.03333333333333333
NSW52,PSID375,3,3,10,0.03333333333333333
NSW60,PSID353,1,3,2,0.16666666666666666
NSW60,PSID342,2,3,2,0.16666666666666666
NSW60,PSID425,3,3,1,0.3333333333333333
NSW94,PSID386,1,3,7,0.047619047619047616
NSW94,PSID373,2,3,9,0.037037037037037035
NSW94,PSID381,3,3,7,0.047619047619047616
NSW77,PSID386,1,3,7,0.047619047619047616
NSW77,PSID373,2,3,9,0.037037037037037035
NSW77,PSID352,3,3,15,0.022222222222222223
NSW50,PSID352,1,3,15,0.022222222222222223
NSW50,PSID269,2,3,12,0.027777777777777776
NSW50,PSID373,3,3,9,0.037037037037037035
NSW41,PSID386,1,3,7,0.047619047619047616
NSW41,PSID373,2,3,9,0.037037037037037035
NSW41,PSID381,3,3,7,0.047619047619047616
NSW7,PSID352,1,3,15,0.022222222222222223
NSW7,PSID269,2,3,12,0.027777777777777776
NSW7,PSID373,3,3,9,0.037037037037037035
NSW146,PSID179,1,3,3,0.1111111111111111
NSW146,PSID187,2,3,2,0.16666666666666666
NSW146,PSID158,3,3,2,0.16666666666666666
NSW130,PSID179,1,3,3,0.1111111111111111
NSW130,PSID187,2,3,2,0.16666666666666666
NSW130,PSID231,3,3,1,0.3333333333333333
NSW117,PSID352,1,3,15,0.022222222222222223
NSW117,PSID189,2,3,5,0.06666666666666667
NSW117,PSID399,3,3,12,0.027777777777777776
NSW9,PSID330,1,3,1,0.3333333333333333
NSW9,PSID381,2,3,7,0.047619047619047616
NSW9,PSID234,3,3,1,0.3333333333333333
NSW116,PSID229,1,3,1,0.3333333333333333
NSW116,PSID316,2,3,1,0.3333333333333333
NSW116,PSID340,3,3,3,0.1111111111111111
NSW6,PSID372,1,3,18,0.018518518518518517
NSW6,PSID253,2,3,18,0.018518518518518517
NSW6,PSID355,3,3,5,0.06666666666666667
NSW96,PSID407,1,3,2,0.16666666666666666
NSW96,PSID340,2,3,3,0.1111111111111111
NSW96,PSID371,3,3,1,0.3333333333333333
NSW132,PSID423,1,3,20,0.016666666666666666
NSW132,PSID253,2,3,18,0.018518518518518517
NSW132,PSID372,3,3,18,0.018518518518518517
NSW127,PSID335,1,3,3,0.1111111111111111
NSW127,PSID337,2,3,4,0.08333333333333333
NSW127,PSID191,3,3,1,0.3333333333333333
NSW120,PSID335,1,3,3,0.1111111111111111
NSW120,PSID337,2,3,4,0.08333333333333333
NSW120,PSID352,3,3,15,0.022222222222222223
NSW124,PSID259,1,3,1,0.3333333333333333
NSW124,PSID181,2,3,1,0.3333333333333333
NSW124,PSID309,3,3,1,0.3333333333333333
NSW76,PSID342,1,3,2,0.16666666666666666
NSW76,PSID353,2,3,2,0.16666666666666666
NSW76,PSID289,3,3,1,0.3333333333333333
NSW42,PSID377,1,3,1,0.3333333333333333
NSW42,PSID397,2,3,1,0.3333333333333333
NSW42,PSID429,3,3,1,0.3333333333333333
NSW125,PSID325,1,3,1,0.3333333333333333
NSW125,PSID182,2,3,1,0.3333333333333333
NSW125,PSID290,3,3,1,0.3333333333333333
NSW3,PSID416,1,3,1,0.3333333333333333
NSW3,PSID352,2,3,15,0.022222222222222223
NSW3,PSID189,3,3,5,0.06666666666666667
NSW103,PSID423,1,3,20,0.016666666666666666
NSW103,PSID277,2,3,12,0.027777777777777776
NSW103,PSID388,3,3,12,0.027777777777777776
NSW101,PSID423,1,3,20,0.016666666666666666
NSW101,PSID372,2,3,18,0.018518518518518517
NSW101,PSID253,3,3,18,0.018518518518518517
NSW99,PSID423,1,3,20,0.016666666666666666
NSW99,PSID253,2,3,18,0.018518518518518517
NSW99,PSID372,3,3,18,0.018518518518518517
NSW93,PSID423,1,3,20,0.016666666666666666
NSW93,PSID277,2,3,12,0.027777777777777776
NSW93,PSID388,3,3,12,0.027777777777777776
NSW88,PSID423,1,3,20,0.016666666666666666
NSW88,PSID253,2,3,18,0.018518518518518517
NSW88,PSID277,3,3,12,0.027777777777777776
NSW67,PSID423,1,3,20,0.016666666666666666
NSW67,PSID253,2,3,18,0.018518518518518517
NSW67,PSID372,3,3,18,0.018518518518518517
NSW64,PSID423,1,3,20,0.016666666666666666
NSW64,PSID253,2,3,18,0.018518518518518517
NSW64,PSID372,3,3,18,0.018518518518518517
NSW40,PSID423,1,3,20,0.016666666666666666
NSW40,PSID372,2,3,18,0.018518518518518517
NSW40,PSID253,3,3,18,0.018518518518518517
NSW27,PSID423,1,3,20,0.016666666666666666
NSW27,PSID277,2,3,12,0.027777777777777776
NSW27,PSID388,3,3,12,0.027777777777777776
NSW4,PSID423,1,3,20,0.016666666666666666
NSW4,PSID253,2,3,18,0.018518518518518517
NSW4,PSID372,3,3,18,0.018518518518518517
NSW137,PSID235,1,3,1,0.3333333333333333
NSW137,PSID212,2,3,1,0.3333333333333333
NSW137,PSID175,3,3,1,0.3333333333333333
NSW104,PSID374,1,3,5,0.06666666666666667
NSW104,PSID389,2,3,6,0.05555555555555555
NSW104,PSID388,3,3,12,0.027777777777777776
NSW53,PSID374,1,3,5,0.06666666666666667
NSW53,PSID389,2,3,6,0.05555555555555555
NSW53,PSID388,3,3,12,0.027777777777777776
NSW122,PSID411,1,3,4,0.08333333333333333
NSW122,PSID367,2,3,9,0.037037037037037035
NSW122,PSID277,3,3,12,0.027777777777777776
NSW119,PSID367,1,3,9,0.037037037037037035
NSW119,PSID411,2,3,4,0.08333333333333333
NSW119,PSID277,3,3,12,0.027777777777777776
NSW108,PSID266,1,3,5,0.06666666666666667
NSW108,PSID370,2,3,2,0.16666666666666666
NSW108,PSID268,3,3,2,0.16666666666666666
NSW105,PSID388,1,3,12,0.027777777777777776
NSW105,PSID389,2,3,6,0.05555555555555555
NSW105,PSID374,3,3,5,0.06666666666666667
NSW97,PSID355,1,3,5,0.06666666666666667
NSW97,PSID266,2,3,5,0.06666666666666667
NSW97,PSID372,3,3,18,0.018518518518518517
NSW92,PSID392,1,3,5,0.06666666666666667
NSW92,PSID401,2,3,4,0.08333333333333333
NSW92,PSID367,3,3,9,0.037037037037037035
NSW80,PSID388,1,3,12,0.027777777777777776
NSW80,PSID277,2,3,12,0.027777777777777776
NSW80,PSID389,3,3,6,0.05555555555555555
NSW56,PSID392,1,3,5,0.06666666666666667
NSW56,PSID401,2,3,4,0.08333333333333333
NSW56,PSID367,3,3,9,0.037037037037037035
NSW48,PSID266,1,3,5,0.06666666666666667
NSW48,PSID370,2,3,2,0.16666666666666666
NSW48,PSID268,3,3,2,0.16666666666666666
NSW45,PSID388,1,3,12,0.027777777777777776
NSW45,PSID389,2,3,6,0.05555555555555555
NSW45,PSID374,3,3,5,0.06666666666666667
NSW31,PSID392,1,3,5,0.06666666666666667
NSW31,PSID401,2,3,4,0.08333333333333333
NSW31,PSID367,3,3,9,0.037037037037037035
NSW29,PSID392,1,3,5,0.06666666666666667
NSW29,PSID401,2,3,4,0.08333333333333333
NSW29,PSID367,3,3,9,0.037037037037037035
NSW25,PSID367,1,3,9,0.037037037037037035
NSW25,PSID411,2,3,4,0.08333333333333333
NSW25,PSID392,3,3,5,0.06666666666666667
NSW21,PSID388,1,3,12,0.027777777777777776
NSW21,PSID277,2,3,12,0.027777777777777776
NSW21,PSID367,3,3,9,0.037037037037037035
NSW16,PSID367,1,3,9,0.037037037037037035
NSW16,PSID411,2,3,4,0.08333333333333333
NSW16,PSID277,3,3,12,0.027777777777777776
NSW55,PSID368,1,3,10,0.03333333333333333
NSW55,PSID408,2,3,10,0.03333333333333333
NSW55,PSID375,3,3,10,0.03333333333333333
NSW26,PSID368,1,3,10,0.03333333333333333
NSW26,PSID408,2,3,10,0.03333333333333333
NSW26,PSID375,3,3,10,0.03333333333333333
NSW14,PSID368,1,3,10,0.03333333333333333
NSW14,PSID408,2,3,10,0.03333333333333333
NSW14,PSID375,3,3,10,0.03333333333333333
NSW90,PSID423,1,3,20,0.016666666666666666
NSW90,PSID253,2,3,18,0.018518518518518517
NSW90,PSID372,3,3,18,0.018518518518518517
NSW71,PSID423,1,3,20,0.016666666666666666
NSW71,PSID253,2,3,18,0.018518518518518517
NSW71,PSID372,3,3,18,0.018518518518518517
NSW66,PSID423,1,3,20,0.016666666666666666
NSW66,PSID253,2,3,18,0.018518518518518517
NSW66,PSID372,3,3,18,0.018518518518518517
NSW1,PSID368,1,3,10,0.03333333333333333
NSW1,PSID408,2,3,10,0.03333333333333333
NSW1,PSID375,3,3,10,0.03333333333333333
NSW61,PSID376,1,3,6,0.05555555555555555
NSW61,PSID398,2,3,5,0.06666666666666667
NSW61,PSID256,3,3,4,0.08333333333333333
NSW47,PSID376,1,3,6,0.05555555555555555
NSW47,PSID398,2,3,5,0.06666666666666667
NSW47,PSID256,3,3,4,0.08333333333333333
NSW43,PSID376,1,3,6,0.05555555555555555
NSW43,PSID398,2,3,5,0.06666666666666667
NSW43,PSID256,3,3,4,0.08333333333333333
NSW15,PSID278,1,3,2,0.16666666666666666
NSW15,PSID376,2,3,6,0.05555555555555555
NSW15,PSID398,3,3,5,0.06666666666666667
NSW13,PSID398,1,3,5,0.06666666666666667
NSW13,PSID376,2,3,6,0.05555555555555555
NSW13,PSID256,3,3,4,0.08333333333333333
NSW89,PSID407,1,3,2,0.16666666666666666
NSW89,PSID383,2,3,1,0.3333333333333333
NSW89,PSID340,3,3,3,0.1111111111111111
NSW123,PSID218,1,3,2,0.16666666666666666
NSW123,PSID266,2,3,5,0.06666666666666667
NSW123,PSID355,3,3,5,0.06666666666666667
NSW75,PSID399,1,3,12,0.027777777777777776
NSW75,PSID269,2,3,12,0.027777777777777776
NSW75,PSID381,3,3,7,0.047619047619047616
NSW59,PSID380,1,3,1,0.3333333333333333
NSW59,PSID293,2,3,1,0.3333333333333333
NSW59,PSID288,3,3,1,0.3333333333333333
NSW73,PSID291,1,3,1,0.3333333333333333
NSW73,PSID278,2,3,2,0.16666666666666666
NSW73,PSID376,3,3,6,0.05555555555555555
NSW8,PSID423,1,3,20,0.016666666666666666
NSW8,PSID253,2,3,18,0.018518518518518517
NSW8,PSID372,3,3,18,0.018518518518518517
NSW149,PSID308,1,3,5,0.06666666666666667
NSW149,PSID167,2,3,4,0.08333333333333333
NSW149,PSID148,3,3,1,0.3333333333333333
NSW44,PSID391,1,3,1,0.3333333333333333
NSW44,PSID202,2,3,1,0.3333333333333333
NSW44,PSID255,3,3,1,0.3333333333333333
NSW169,PSID308,1,3,5,0.06666666666666667
NSW169,PSID115,2,3,1,0.3333333333333333
NSW169,PSID135,3,3,1,0.3333333333333333
NSW28,PSID339,1,3,3,0.1111111111111111
NSW28,PSID341,2,3,4,0.08333333333333333
NSW28,PSID199,3,3,2,0.16666666666666666
NSW2,PSID341,1,3,4,0.08333333333333333
NSW2,PSID265,2,3,2,0.16666666666666666
NSW2,PSID334,3,3,2,0.16666666666666666
NSW135,PSID308,1,3,5,0.06666666666666667
NSW135,PSID167,2,3,4,0.08333333333333333
NSW135,PSID214,3,3,2,0.16666666666666666
NSW112,PSID366,1,3,1,0.3333333333333333
NSW112,PSID334,2,3,2,0.16666666666666666
NSW112,PSID417,3,3,1,0.3333333333333333
NSW87,PSID265,1,3,2,0.16666666666666666
NSW87,PSID339,2,3,3,0.1111111111111111
NSW87,PSID341,3,3,4,0.08333333333333333
NSW128,PSID308,1,3,5,0.06666666666666667
NSW128,PSID167,2,3,4,0.08333333333333333
NSW128,PSID214,3,3,2,0.16666666666666666
NSW110,PSID308,1,3,5,0.06666666666666667
NSW110,PSID317,2,3,1,0.3333333333333333
NSW110,PSID167,3,3,4,0.08333333333333333
NSW100,PSID339,1,3,3,0.1111111111111111
NSW100,PSID199,2,3,2,0.16666666666666666
NSW100,PSID341,3,3,4,0.08333333333333333
NSW38,PSID331,1,3,2,0.16666666666666666
NSW38,PSID260,2,3,2,0.16666666666666666
NSW38,PSID98,3,3,2,0.16666666666666666
NSW115,PSID260,1,3,2,0.16666666666666666
NSW115,PSID331,2,3,2,0.16666666666666666
NSW115,PSID98,3,3,2,0.16666666666666666
