id,subclass,weight,is_treated
NSW184,NSW184,1.0,True
NSW183,NSW183,1.0,True
NSW182,NSW182,1.0,True
PSID3,NSW182,0.3333333333333333,False
PSID23,NSW182,0.3333333333333333,False
NSW181,NSW181,1.0,True
NSW180,NSW180,1.0,True
PSID17,NSW180,0.6666666666666666,False
PSID66,NSW180,0.6666666666666666,False
PSID161,NSW180,0.6666666666666666,False
NSW18,NSW18,1.0,True
NSW179,NSW179,1.0,True
PSID72,NSW179,0.3333333333333333,False
PSID88,NSW179,0.3333333333333333,False
PSID103,NSW179,0.3333333333333333,False
NSW178,NSW178,1.0,True
NSW177,NSW177,1.0,True
PSID95,NSW177,0.3333333333333333,False
PSID160,NSW177,0.3333333333333333,False
NSW176,NSW176,1.0,True
NSW175,NSW175,1.0,True
NSW174,NSW174,1.0,True
PSID134,NSW174,5.333333333333332,False
PSID140,NSW174,6.333333333333331,False
PSID157,NSW174,4.999999999999999,False
NSW173,NSW173,1.0,True
NSW172,NSW172,1.0,True
PSID41,NSW172,1.0,False
PSID46,NSW172,0.6666666666666666,False
PSID59,NSW172,0.6666666666666666,False
NSW171,NSW171,1.0,True
NSW170,NSW170,1.0,True
NSW17,NSW17,1.0,True
NSW169,NSW169,1.0,True
PSID115,NSW169,0.3333333333333333,False
PSID135,NSW169,0.3333333333333333,False
NSW168,NSW168,1.0,True
PSID96,NSW168,0.6666666666666666,False
NSW167,NSW167,1.0,True
PSID82,NSW167,1.0,False
PSID114,NSW167,0.3333333333333333,False
PSID305,NSW167,0.3333333333333333,False
NSW166,NSW166,1.0,True
PSID86,NSW166,0.3333333333333333,False
PSID89,NSW166,0.3333333333333333,False
NSW165,NSW165,1.0,True
PSID110,NSW165,2.333333333333333,False
PSID159,NSW165,2.6666666666666665,False
PSID412,NSW165,2.333333333333333,False
NSW164,NSW164,1.0,True
NSW163,NSW163,1.0,True
PSID6,NSW163,1.6666666666666665,False
PSID27,NSW163,1.6666666666666665,False
PSID300,NSW163,0.3333333333333333,False
NSW162,NSW162,1.0,True
NSW161,NSW161,1.0,True
NSW160,NSW160,1.0,True
NSW16,NSW16,1.0,True
PSID277,NSW16,4.0,False
PSID367,NSW16,1.3333333333333333,False
PSID411,NSW16,3.0,False
NSW159,NSW159,1.0,True
NSW158,NSW158,1.0,True
PSID91,NSW158,0.3333333333333333,False
NSW157,NSW157,1.0,True
NSW156,NSW156,1.0,True
NSW155,NSW155,1.0,True
NSW154,NSW154,1.0,True
NSW153,NSW153,1.0,True
NSW152,NSW152,1.0,True
NSW151,NSW151,1.0,True
NSW150,NSW150,1.0,True
NSW15,NSW15,1.0,True
NSW149,NSW149,1.0,True
PSID148,NSW149,0.3333333333333333,False
NSW148,NSW148,1.0,True
NSW147,NSW147,1.0,True
NSW146,NSW146,1.0,True
PSID158,NSW146,0.6666666666666666,False
NSW145,NSW145,1.0,True
PSID112,NSW145,0.3333333333333333,False
PSID153,NSW145,0.3333333333333333,False
PSID361,NSW145,1.0,False
NSW144,NSW144,1.0,True
NSW143,NSW143,1.0,True
NSW142,NSW142,1.0,True
PSID69,NSW142,1.0,False
PSID99,NSW142,1.0,False
PSID217,NSW142,1.0,False
NSW141,NSW141,1.0,True
NSW140,NSW140,1.0,True
PSID127,NSW140,0.6666666666666666,False
PSID180,NSW140,0.3333333333333333,False
PSID237,NSW140,0.3333333333333333,False
NSW14,NSW14,1.0,True
NSW139,NSW139,1.0,True
NSW138,NSW138,1.0,True
NSW137,NSW137,1.0,True
PSID175,NSW137,0.3333333333333333,False
PSID212,NSW137,0.3333333333333333,False
PSID235,NSW137,0.3333333333333333,False
NSW136,NSW136,1.0,True
NSW135,NSW135,1.0,True
NSW134,NSW134,1.0,True
PSID93,NSW134,0.3333333333333333,False
PSID94,NSW134,0.3333333333333333,False
PSID132,NSW134,0.3333333333333333,False
NSW133,NSW133,1.0,True
NSW132,NSW132,1.0,True
NSW131,NSW131,1.0,True
PSID173,NSW131,0.6666666666666666,False
NSW130,NSW130,1.0,True
PSID179,NSW130,1.0,False
PSID187,NSW130,0.6666666666666666,False
PSID231,NSW130,0.3333333333333333,False
NSW13,NSW13,1.0,True
PSID256,NSW13,1.3333333333333333,False
PSID398,NSW13,1.6666666666666665,False
NSW129,NSW129,1.0,True
PSID31,NSW129,0.3333333333333333,False
PSID76,NSW129,0.3333333333333333,False
NSW128,NSW128,1.0,True
PSID214,NSW128,0.6666666666666666,False
NSW127,NSW127,1.0,True
PSID191,NSW127,0.3333333333333333,False
NSW126,NSW126,1.0,True
NSW125,NSW125,1.0,True
PSID182,NSW125,0.3333333333333333,False
PSID290,NSW125,0.3333333333333333,False
PSID325,NSW125,0.3333333333333333,False
NSW124,NSW124,1.0,True
PSID181,NSW124,0.3333333333333333,False
PSID259,NSW124,0.3333333333333333,False
PSID309,NSW124,0.3333333333333333,False
NSW123,NSW123,1.0,True
PSID218,NSW123,0.6666666666666666,False
PSID266,NSW123,1.6666666666666665,False
PSID355,NSW123,1.6666666666666665,False
NSW122,NSW122,1.0,True
NSW121,NSW121,1.0,True
NSW120,NSW120,1.0,True
PSID335,NSW120,1.0,False
PSID337,NSW120,1.3333333333333333,False
NSW12,NSW12,1.0,True
NSW119,NSW119,1.0,True
NSW118,NSW118,1.0,True
NSW117,NSW117,1.0,True
NSW116,NSW116,1.0,True
PSID229,NSW116,0.3333333333333333,False
PSID316,NSW116,0.3333333333333333,False
NSW115,NSW115,1.0,True
PSID98,NSW115,0.6666666666666666,False
PSID260,NSW115,0.6666666666666666,False
PSID331,NSW115,0.6666666666666666,False
NSW114,NSW114,1.0,True
NSW113,NSW113,1.0,True
NSW112,NSW112,1.0,True
PSID334,NSW112,0.6666666666666666,False
PSID366,NSW112,0.3333333333333333,False
PSID417,NSW112,0.3333333333333333,False
NSW111,NSW111,1.0,True
PSID345,NSW111,0.6666666666666666,False
NSW110,NSW110,1.0,True
PSID167,NSW110,1.3333333333333333,False
PSID308,NSW110,1.6666666666666665,False
PSID317,NSW110,0.3333333333333333,False
NSW11,NSW11,1.0,True
NSW109,NSW109,1.0,True
NSW108,NSW108,1.0,True
NSW107,NSW107,1.0,True
NSW106,NSW106,1.0,True
NSW105,NSW105,1.0,True
NSW104,NSW104,1.0,True
NSW103,NSW103,1.0,True
NSW102,NSW102,1.0,True
NSW101,NSW101,1.0,True
NSW100,NSW100,1.0,True
PSID199,NSW100,0.6666666666666666,False
PSID339,NSW100,1.0,False
PSID341,NSW100,1.3333333333333333,False
NSW10,NSW10,1.0,True
PSID344,NSW10,0.3333333333333333,False
PSID393,NSW10,0.3333333333333333,False
PSID418,NSW10,0.3333333333333333,False
NSW1,NSW1,1.0,True
PSID368,NSW1,3.3333333333333335,False
PSID375,NSW1,3.3333333333333335,False
PSID408,NSW1,3.3333333333333335,False
PSID1,,0.0,False
PSID2,,0.0,False
PSID4,,0.0,False
PSID7,,0.0,False
PSID8,,0.0,False
PSID9,,0.0,False
PSID10,,0.0,False
PSID11,,0.0,False
PSID12,,0.0,False
PSID13,,0.0,False
PSID14,,0.0,False
PSID15,,0.0,False
PSID16,,0.0,False
PSID18,,0.0,False
PSID19,,0.0,False
PSID20,,0.0,False
PSID21,,0.0,False
PSID22,,0.0,False
PSID24,,0.0,False
PSID25,,0.0,False
PSID26,,0.0,False
PSID28,,0.0,False
PSID29,,0.0,False
PSID30,,0.0,False
PSID32,,0.0,False
PSID33,,0.0,False
PSID34,,0.0,False
PSID35,,0.0,False
PSID36,,0.0,False
PSID37,,0.0,False
PSID38,,0.0,False
PSID39,,0.0,False
PSID40,,0.0,False
PSID42,,0.0,False
PSID43,,0.0,False
PSID44,,0.0,False
PSID45,,0.0,False
PSID47,,0.0,False
PSID48,,0.0,False
PSID49,,0.0,False
PSID50,,0.0,False
PSID51,,0.0,False
PSID52,,0.0,False
PSID53,,0.0,False
PSID54,,0.0,False
PSID55,,0.0,False
PSID56,,0.0,False
PSID57,,0.0,False
PSID58,,0.0,False
PSID60,,0.0,False
PSID61,,0.0,False
PSID62,,0.0,False
PSID63,,0.0,False
PSID64,,0.0,False
PSID65,,0.0,False
PSID67,,0.0,False
PSID68,,0.0,False
PSID70,,0.0,False
PSID71,,0.0,False
PSID73,,0.0,False
PSID74,,0.0,False
PSID75,,0.0,False
PSID77,,0.0,False
PSID78,,0.0,False
PSID79,,0.0,False
PSID80,,0.0,False
PSID81,,0.0,False
PSID83,,0.0,False
PSID84,,0.0,False
PSID85,,0.0,False
PSID87,,0.0,False
PSID90,,0.0,False
PSID92,,0.0,False
PSID97,,0.0,False
PSID100,,0.0,False
PSID101,,0.0,False
PSID102,,0.0,False
PSID104,,0.0,False
PSID105,,0.0,False
PSID106,,0.0,False
PSID107,,0.0,False
PSID108,,0.0,False
PSID109,,0.0,False
PSID111,,0.0,False
PSID113,,0.0,False
PSID116,,0.0,False
PSID117,,0.0,False
PSID118,,0.0,False
PSID119,,0.0,False
PSID120,,0.0,False
PSID121,,0.0,False
PSID122,,0.0,False
PSID123,,0.0,False
PSID124,,0.0,False
PSID125,,0.0,False
PSID126,,0.0,False
PSID128,,0.0,False
PSID129,,0.0,False
PSID130,,0.0,False
PSID131,,0.0,False
PSID133,,0.0,False
PSID136,,0.0,False
PSID137,,0.0,False
PSID138,,0.0,False
PSID139,,0.0,False
PSID141,,0.0,False
PSID142,,0.0,False
PSID143,,0.0,False
PSID144,,0.0,False
PSID145,,0.0,False
PSID146,,0.0,False
PSID147,,0.0,False
PSID149,,0.0,False
PSID150,,0.0,False
PSID151,,0.0,False
PSID152,,0.0,False
PSID154,,0.0,False
PSID155,,0.0,False
PSID156,,0.0,False
PSID162,,0.0,False
PSID163,,0.0,False
PSID164,,0.0,False
PSID165,,0.0,False
PSID166,,0.0,False
PSID168,,0.0,False
PSID169,,0.0,False
PSID170,,0.0,False
PSID171,,0.0,False
PSID172,,0.0,False
PSID174,,0.0,False
PSID176,,0.0,False
PSID177,,0.0,False
PSID178,,0.0,False
PSID183,,0.0,False
PSID184,,0.0,False
PSID185,,0.0,False
PSID186,,0.0,False
PSID188,,0.0,False
PSID190,,0.0,False
PSID192,,0.0,False
PSID193,,0.0,False
PSID194,,0.0,False
PSID195,,0.0,False
PSID196,,0.0,False
PSID197,,0.0,False
PSID198,,0.0,False
PSID200,,0.0,False
PSID201,,0.0,False
PSID203,,0.0,False
PSID204,,0.0,False
PSID205,,0.0,False
PSID206,,0.0,False
PSID207,,0.0,False
PSID208,,0.0,False
PSID209,,0.0,False
PSID210,,0.0,False
PSID211,,0.0,False
PSID213,,0.0,False
PSID215,,0.0,False
PSID216,,0.0,False
PSID219,,0.0,False
PSID220,,0.0,False
PSID221,,0.0,False
PSID222,,0.0,False
PSID223,,0.0,False
PSID225,,0.0,False
PSID227,,0.0,False
PSID230,,0.0,False
PSID232,,0.0,False
PSID233,,0.0,False
PSID236,,0.0,False
PSID239,,0.0,False
PSID240,,0.0,False
PSID241,,0.0,False
PSID243,,0.0,False
PSID244,,0.0,False
PSID245,,0.0,False
PSID246,,0.0,False
PSID248,,0.0,False
PSID249,,0.0,False
PSID250,,0.0,False
PSID251,,0.0,False
PSID254,,0.0,False
PSID257,,0.0,False
PSID258,,0.0,False
PSID261,,0.0,False
PSID262,,0.0,False
PSID263,,0.0,False
PSID264,,0.0,False
PSID267,,0.0,False
PSID270,,0.0,False
PSID271,,0.0,False
PSID273,,0.0,False
PSID274,,0.0,False
PSID275,,0.0,False
PSID276,,0.0,False
PSID279,,0.0,False
PSID280,,0.0,False
PSID281,,0.0,False
PSID282,,0.0,False
PSID283,,0.0,False
PSID284,,0.0,False
PSID285,,0.0,False
PSID286,,0.0,False
PSID287,,0.0,False
PSID292,,0.0,False
PSID294,,0.0,False
PSID295,,0.0,False
PSID296,,0.0,False
PSID297,,0.0,False
PSID298,,0.0,False
PSID299,,0.0,False
PSID301,,0.0,False
PSID302,,0.0,False
PSID303,,0.0,False
PSID304,,0.0,False
PSID306,,0.0,False
PSID307,,0.0,False
PSID310,,0.0,False
PSID311,,0.0,False
PSID312,,0.0,False
PSID313,,0.0,False
PSID314,,0.0,False
PSID315,,0.0,False
PSID318,,0.0,False
PSID319,,0.0,False
PSID320,,0.0,False
PSID321,,0.0,False
PSID322,,0.0,False
PSID324,,0.0,False
PSID327,,0.0,False
PSID328,,0.0,False
PSID329,,0.0,False
PSID332,,0.0,False
PSID336,,0.0,False
PSID338,,0.0,False
PSID343,,0.0,False
PSID346,,0.0,False
PSID347,,0.0,False
PSID348,,0.0,False
PSID349,,0.0,False
PSID350,,0.0,False
PSID351,,0.0,False
PSID357,,0.0,False
PSID358,,0.0,False
PSID359,,0.0,False
PSID360,,0.0,False
PSID362,,0.0,False
PSID363,,0.0,False
PSID364,,0.0,False
PSID365,,0.0,False
PSID369,,0.0,False
PSID378,,0.0,False
PSID379,,0.0,False
PSID382,,0.0,False
PSID384,,0.0,False
PSID385,,0.0,False
PSID390,,0.0,False
PSID394,,0.0,False
PSID396,,0.0,False
PSID402,,0.0,False
PSID403,,0.0,False
PSID404,,0.0,False
PSID405,,0.0,False
PSID406,,0.0,False
PSID409,,0.0,False
PSID413,,0.0,False
PSID415,,0.0,False
PSID421,,0.0,False
PSID424,,0.0,False
PSID426,,0.0,False
PSID427,,0.0,False
PSID429,,0.0,False
