id,match_id,match_round,treated_k,control_usage_count,pair_weight,bucket_num_input_patients,bucket_seconds
NSW23,PSID224,1,3,1,0.3333333333333333,188,0.01732520805671811
NSW68,PSID247,1,3,1,0.3333333333333333,188,0.01732520805671811
NSW140,PSID180,1,3,1,0.3333333333333333,188,0.01732520805671811
NSW139,PSID159,1,3,1,0.3333333333333333,188,0.01732520805671811
NSW58,PSID420,1,3,1,0.3333333333333333,188,0.01732520805671811
NSW145,PSID112,1,3,1,0.3333333333333333,188,0.01732520805671811
NSW155,PSID428,1,3,1,0.3333333333333333,188,0.01732520805671811
NSW155,PSID138,2,3,1,0.3333333333333333,188,0.01732520805671811
NSW32,PSID346,2,3,1,0.3333333333333333,188,0.01732520805671811
NSW69,PSID360,2,3,1,0.3333333333333333,188,0.01732520805671811
NSW179,PSID88,2,3,1,0.3333333333333333,188,0.01732520805671811
NSW23,PSID272,2,3,1,0.3333333333333333,188,0.01732520805671811
NSW145,PSID153,2,3,1,0.3333333333333333,188,0.01732520805671811
NSW68,PSID414,2,3,1,0.3333333333333333,188,0.01732520805671811
NSW140,PSID237,2,3,1,0.3333333333333333,188,0.01732520805671811
NSW166,PSID142,2,3,1,0.3333333333333333,188,0.01732520805671811
NSW139,PSID306,2,3,1,0.3333333333333333,188,0.01732520805671811
NSW58,PSID415,2,3,1,0.3333333333333333,188,0.01732520805671811
NSW58,PSID162,3,3,1,0.3333333333333333,188,0.01732520805671811
NSW155,PSID197,3,3,1,0.3333333333333333,188,0.01732520805671811
NSW139,PSID154,3,3,1,0.3333333333333333,188,0.01732520805671811
NSW69,PSID311,3,3,1,0.3333333333333333,188,0.01732520805671811
NSW179,PSID103,3,3,1,0.3333333333333333,188,0.01732520805671811
NSW145,PSID151,3,3,1,0.3333333333333333,188,0.01732520805671811
NSW68,PSID252,3,3,1,0.3333333333333333,188,0.01732520805671811
NSW140,PSID323,3,3,1,0.3333333333333333,188,0.01732520805671811
NSW32,PSID404,3,3,1,0.3333333333333333,188,0.01732520805671811
NSW166,PSID213,3,3,1,0.3333333333333333,188,0.01732520805671811
NSW23,PSID200,3,3,1,0.3333333333333333,188,0.01732520805671811
NSW10,PSID393,1,3,1,0.3333333333333333,242,0.02516337507404387
NSW60,PSID353,1,3,1,0.3333333333333333,242,0.02516337507404387
NSW116,PSID229,1,3,1,0.3333333333333333,242,0.02516337507404387
NSW96,PSID407,1,3,1,0.3333333333333333,242,0.02516337507404387
NSW124,PSID259,1,3,1,0.3333333333333333,242,0.02516337507404387
NSW42,PSID377,1,3,1,0.3333333333333333,242,0.02516337507404387
NSW125,PSID325,1,3,1,0.3333333333333333,242,0.02516337507404387
NSW137,PSID235,1,3,1,0.3333333333333333,242,0.02516337507404387
NSW59,PSID380,1,3,1,0.3333333333333333,242,0.02516337507404387
NSW76,PSID342,1,3,1,0.3333333333333333,242,0.02516337507404387
NSW89,PSID383,1,3,1,0.3333333333333333,242,0.02516337507404387
NSW10,PSID344,2,3,1,0.3333333333333333,242,0.02516337507404387
NSW60,PSID425,2,3,1,0.3333333333333333,242,0.02516337507404387
NSW116,PSID316,2,3,1,0.3333333333333333,242,0.02516337507404387
NSW96,PSID340,2,3,1,0.3333333333333333,242,0.02516337507404387
NSW124,PSID181,2,3,1,0.3333333333333333,242,0.02516337507404387
NSW42,PSID397,2,3,1,0.3333333333333333,242,0.02516337507404387
NSW125,PSID182,2,3,1,0.3333333333333333,242,0.02516337507404387
NSW137,PSID212,2,3,1,0.3333333333333333,242,0.02516337507404387
NSW59,PSID288,2,3,1,0.3333333333333333,242,0.02516337507404387
NSW76,PSID289,2,3,1,0.3333333333333333,242,0.02516337507404387
NSW89,PSID245,2,3,1,0.3333333333333333,242,0.02516337507404387
NSW10,PSID418,3,3,1,0.3333333333333333,242,0.02516337507404387
NSW60,PSID357,3,3,1,0.3333333333333333,242,0.02516337507404387
NSW96,PSID371,3,3,1,0.3333333333333333,242,0.02516337507404387
NSW124,PSID309,3,3,1,0.3333333333333333,242,0.02516337507404387
NSW42,PSID429,3,3,1,0.3333333333333333,242,0.02516337507404387
NSW125,PSID290,3,3,1,0.3333333333333333,242,0.02516337507404387
NSW137,PSID175,3,3,1,0.3333333333333333,242,0.02516337507404387
NSW89,PSID211,3,3,1,0.3333333333333333,242,0.02516337507404387
NSW116,PSID336,3,3,1,0.3333333333333333,242,0.02516337507404387
NSW59,PSID203,3,3,1,0.3333333333333333,242,0.02516337507404387
NSW76,PSID258,3,3,1,0.3333333333333333,242,0.02516337507404387
NSW44,PSID391,1,3,1,0.3333333333333333,57,0.0068916670279577374
NSW28,PSID339,1,3,1,0.3333333333333333,57,0.0068916670279577374
NSW2,PSID341,1,3,1,0.3333333333333333,57,0.0068916670279577374
NSW112,PSID366,1,3,1,0.3333333333333333,57,0.0068916670279577374
NSW110,PSID308,1,3,1,0.3333333333333333,57,0.0068916670279577374
NSW87,PSID265,1,3,1,0.3333333333333333,57,0.0068916670279577374
NSW44,PSID202,2,3,1,0.3333333333333333,57,0.0068916670279577374
NSW112,PSID334,2,3,1,0.3333333333333333,57,0.0068916670279577374
NSW110,PSID317,2,3,1,0.3333333333333333,57,0.0068916670279577374
NSW87,PSID225,2,3,1,0.3333333333333333,57,0.0068916670279577374
NSW28,PSID239,2,3,1,0.3333333333333333,57,0.0068916670279577374
NSW2,PSID264,2,3,1,0.3333333333333333,57,0.0068916670279577374
NSW44,PSID255,3,3,1,0.3333333333333333,57,0.0068916670279577374
NSW112,PSID417,3,3,1,0.3333333333333333,57,0.0068916670279577374
NSW110,PSID319,3,3,1,0.3333333333333333,57,0.0068916670279577374
NSW28,PSID188,3,3,1,0.3333333333333333,57,0.0068916670279577374
NSW87,PSID358,3,3,1,0.3333333333333333,57,0.0068916670279577374
NSW2,PSID240,3,3,1,0.3333333333333333,57,0.0068916670279577374
