id,match_id,match_round,treated_k,control_usage_count,pair_weight,bucket_num_input_patients,bucket_seconds
NSW29,PSID367,3,3,8,0.041666666666666664,108,0.007467749994248152
NSW76,PSID342,1,3,2,0.16666666666666666,108,0.007467749994248152
NSW76,PSID258,2,3,2,0.16666666666666666,108,0.007467749994248152
NSW76,PSID237,3,3,2,0.16666666666666666,108,0.007467749994248152
NSW60,PSID353,1,3,1,0.3333333333333333,108,0.007467749994248152
NSW60,PSID258,2,3,2,0.16666666666666666,108,0.007467749994248152
NSW60,PSID342,3,3,2,0.16666666666666666,108,0.007467749994248152
NSW68,PSID414,1,3,1,0.3333333333333333,108,0.007467749994248152
NSW68,PSID247,2,3,1,0.3333333333333333,108,0.007467749994248152
NSW68,PSID252,3,3,1,0.3333333333333333,108,0.007467749994248152
NSW140,PSID180,1,3,1,0.3333333333333333,108,0.007467749994248152
NSW140,PSID185,2,3,1,0.3333333333333333,108,0.007467749994248152
NSW140,PSID177,3,3,1,0.3333333333333333,108,0.007467749994248152
NSW125,PSID325,1,3,1,0.3333333333333333,108,0.007467749994248152
NSW125,PSID290,2,3,1,0.3333333333333333,108,0.007467749994248152
NSW125,PSID289,3,3,1,0.3333333333333333,108,0.007467749994248152
NSW42,PSID237,1,3,2,0.16666666666666666,108,0.007467749994248152
NSW42,PSID402,2,3,1,0.3333333333333333,108,0.007467749994248152
NSW42,PSID365,3,3,1,0.3333333333333333,108,0.007467749994248152
NSW166,PSID89,1,3,1,0.3333333333333333,108,0.007467749994248152
NSW166,PSID127,2,3,1,0.3333333333333333,108,0.007467749994248152
NSW166,PSID171,3,3,1,0.3333333333333333,108,0.007467749994248152
NSW147,PSID140,1,3,15,0.022222222222222223,200,0.022521666018292308
NSW147,PSID157,2,3,14,0.023809523809523808,200,0.022521666018292308
NSW147,PSID118,3,3,12,0.027777777777777776,200,0.022521666018292308
NSW151,PSID140,1,3,15,0.022222222222222223,200,0.022521666018292308
NSW151,PSID157,2,3,14,0.023809523809523808,200,0.022521666018292308
NSW151,PSID118,3,3,12,0.027777777777777776,200,0.022521666018292308
NSW156,PSID69,1,3,5,0.06666666666666667,200,0.022521666018292308
NSW156,PSID99,2,3,4,0.08333333333333333,200,0.022521666018292308
NSW156,PSID159,3,3,9,0.037037037037037035,200,0.022521666018292308
NSW90,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW90,PSID291,2,3,5,0.06666666666666667,200,0.022521666018292308
NSW90,PSID226,3,3,17,0.0196078431372549,200,0.022521666018292308
NSW85,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW85,PSID226,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW85,PSID400,3,3,15,0.022222222222222223,200,0.022521666018292308
NSW62,PSID226,1,3,17,0.0196078431372549,200,0.022521666018292308
NSW62,PSID400,2,3,15,0.022222222222222223,200,0.022521666018292308
NSW62,PSID423,3,3,25,0.013333333333333334,200,0.022521666018292308
NSW51,PSID226,1,3,17,0.0196078431372549,200,0.022521666018292308
NSW51,PSID423,2,3,25,0.013333333333333334,200,0.022521666018292308
NSW51,PSID400,3,3,15,0.022222222222222223,200,0.022521666018292308
NSW171,PSID118,1,3,12,0.027777777777777776,200,0.022521666018292308
NSW171,PSID140,2,3,15,0.022222222222222223,200,0.022521666018292308
NSW171,PSID157,3,3,14,0.023809523809523808,200,0.022521666018292308
NSW157,PSID140,1,3,15,0.022222222222222223,200,0.022521666018292308
NSW157,PSID118,2,3,12,0.027777777777777776,200,0.022521666018292308
NSW157,PSID157,3,3,14,0.023809523809523808,200,0.022521666018292308
NSW123,PSID256,1,3,18,0.018518518518518517,200,0.022521666018292308
NSW123,PSID278,2,3,13,0.02564102564102564,200,0.022521666018292308
NSW123,PSID423,3,3,25,0.013333333333333334,200,0.022521666018292308
NSW86,PSID226,1,3,17,0.0196078431372549,200,0.022521666018292308
NSW86,PSID423,2,3,25,0.013333333333333334,200,0.022521666018292308
NSW86,PSID400,3,3,15,0.022222222222222223,200,0.022521666018292308
NSW79,PSID226,1,3,17,0.0196078431372549,200,0.022521666018292308
NSW79,PSID400,2,3,15,0.022222222222222223,200,0.022521666018292308
NSW79,PSID423,3,3,25,0.013333333333333334,200,0.022521666018292308
NSW127,PSID159,1,3,9,0.037037037037037035,200,0.022521666018292308
NSW127,PSID335,2,3,3,0.1111111111111111,200,0.022521666018292308
NSW127,PSID337,3,3,3,0.1111111111111111,200,0.022521666018292308
NSW120,PSID159,1,3,9,0.037037037037037035,200,0.022521666018292308
NSW120,PSID335,2,3,3,0.1111111111111111,200,0.022521666018292308
NSW120,PSID337,3,3,3,0.1111111111111111,200,0.022521666018292308
NSW106,PSID400,1,3,15,0.022222222222222223,200,0.022521666018292308
NSW106,PSID226,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW106,PSID326,3,3,8,0.041666666666666664,200,0.022521666018292308
NSW152,PSID99,1,3,4,0.08333333333333333,200,0.022521666018292308
NSW152,PSID69,2,3,5,0.06666666666666667,200,0.022521666018292308
NSW152,PSID159,3,3,9,0.037037037037037035,200,0.022521666018292308
NSW142,PSID99,1,3,4,0.08333333333333333,200,0.022521666018292308
NSW142,PSID69,2,3,5,0.06666666666666667,200,0.022521666018292308
NSW142,PSID159,3,3,9,0.037037037037037035,200,0.022521666018292308
NSW83,PSID361,1,3,2,0.16666666666666666,200,0.022521666018292308
NSW83,PSID242,2,3,2,0.16666666666666666,200,0.022521666018292308
NSW83,PSID395,3,3,2,0.16666666666666666,200,0.022521666018292308
NSW71,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW71,PSID226,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW71,PSID256,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW158,PSID110,1,3,3,0.1111111111111111,200,0.022521666018292308
NSW158,PSID159,2,3,9,0.037037037037037035,200,0.022521666018292308
NSW158,PSID191,3,3,2,0.16666666666666666,200,0.022521666018292308
NSW176,PSID118,1,3,12,0.027777777777777776,200,0.022521666018292308
NSW176,PSID140,2,3,15,0.022222222222222223,200,0.022521666018292308
NSW176,PSID157,3,3,14,0.023809523809523808,200,0.022521666018292308
NSW164,PSID140,1,3,15,0.022222222222222223,200,0.022521666018292308
NSW164,PSID118,2,3,12,0.027777777777777776,200,0.022521666018292308
NSW164,PSID157,3,3,14,0.023809523809523808,200,0.022521666018292308
NSW113,PSID337,1,3,3,0.1111111111111111,200,0.022521666018292308
NSW113,PSID335,2,3,3,0.1111111111111111,200,0.022521666018292308
NSW113,PSID269,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW59,PSID380,1,3,1,0.3333333333333333,200,0.022521666018292308
NSW59,PSID293,2,3,3,0.1111111111111111,200,0.022521666018292308
NSW59,PSID331,3,3,3,0.1111111111111111,200,0.022521666018292308
NSW117,PSID352,1,3,19,0.017543859649122806,200,0.022521666018292308
NSW117,PSID399,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW117,PSID269,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW161,PSID140,1,3,15,0.022222222222222223,200,0.022521666018292308
NSW161,PSID157,2,3,14,0.023809523809523808,200,0.022521666018292308
NSW161,PSID118,3,3,12,0.027777777777777776,200,0.022521666018292308
NSW75,PSID399,1,3,17,0.0196078431372549,200,0.022521666018292308
NSW75,PSID269,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW75,PSID352,3,3,19,0.017543859649122806,200,0.022521666018292308
NSW155,PSID408,1,3,2,0.16666666666666666,200,0.022521666018292308
NSW155,PSID375,2,3,2,0.16666666666666666,200,0.022521666018292308
NSW155,PSID428,3,3,4,0.08333333333333333,200,0.022521666018292308
NSW39,PSID408,1,3,2,0.16666666666666666,200,0.022521666018292308
NSW39,PSID375,2,3,2,0.16666666666666666,200,0.022521666018292308
NSW39,PSID428,3,3,4,0.08333333333333333,200,0.022521666018292308
NSW101,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW101,PSID256,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW101,PSID278,3,3,13,0.02564102564102564,200,0.022521666018292308
NSW67,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW67,PSID256,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW67,PSID278,3,3,13,0.02564102564102564,200,0.022521666018292308
NSW64,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW64,PSID256,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW64,PSID278,3,3,13,0.02564102564102564,200,0.022521666018292308
NSW40,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW40,PSID256,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW40,PSID278,3,3,13,0.02564102564102564,200,0.022521666018292308
NSW4,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW4,PSID256,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW4,PSID278,3,3,13,0.02564102564102564,200,0.022521666018292308
NSW183,PSID6,1,3,3,0.1111111111111111,200,0.022521666018292308
NSW183,PSID24,2,3,1,0.3333333333333333,200,0.022521666018292308
NSW183,PSID13,3,3,2,0.16666666666666666,200,0.022521666018292308
NSW98,PSID416,1,3,5,0.06666666666666667,200,0.022521666018292308
NSW98,PSID412,2,3,3,0.1111111111111111,200,0.022521666018292308
NSW98,PSID189,3,3,5,0.06666666666666667,200,0.022521666018292308
NSW72,PSID416,1,3,5,0.06666666666666667,200,0.022521666018292308
NSW72,PSID412,2,3,3,0.1111111111111111,200,0.022521666018292308
NSW72,PSID189,3,3,5,0.06666666666666667,200,0.022521666018292308
NSW19,PSID416,1,3,5,0.06666666666666667,200,0.022521666018292308
NSW19,PSID412,2,3,3,0.1111111111111111,200,0.022521666018292308
NSW19,PSID189,3,3,5,0.06666666666666667,200,0.022521666018292308
NSW184,PSID6,1,3,3,0.1111111111111111,200,0.022521666018292308
NSW184,PSID1,2,3,2,0.16666666666666666,200,0.022521666018292308
NSW184,PSID13,3,3,2,0.16666666666666666,200,0.022521666018292308
NSW57,PSID226,1,3,17,0.0196078431372549,200,0.022521666018292308
NSW57,PSID400,2,3,15,0.022222222222222223,200,0.022521666018292308
NSW57,PSID326,3,3,8,0.041666666666666664,200,0.022521666018292308
NSW160,PSID157,1,3,14,0.023809523809523808,200,0.022521666018292308
NSW160,PSID140,2,3,15,0.022222222222222223,200,0.022521666018292308
NSW160,PSID118,3,3,12,0.027777777777777776,200,0.022521666018292308
NSW115,PSID260,1,3,2,0.16666666666666666,200,0.022521666018292308
NSW115,PSID331,2,3,3,0.1111111111111111,200,0.022521666018292308
NSW115,PSID293,3,3,3,0.1111111111111111,200,0.022521666018292308
NSW139,PSID159,1,3,9,0.037037037037037035,200,0.022521666018292308
NSW139,PSID99,2,3,4,0.08333333333333333,200,0.022521666018292308
NSW139,PSID69,3,3,5,0.06666666666666667,200,0.022521666018292308
NSW148,PSID140,1,3,15,0.022222222222222223,200,0.022521666018292308
NSW148,PSID256,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW148,PSID423,3,3,25,0.013333333333333334,200,0.022521666018292308
NSW109,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW109,PSID256,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW109,PSID226,3,3,17,0.0196078431372549,200,0.022521666018292308
NSW102,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW102,PSID256,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW102,PSID278,3,3,13,0.02564102564102564,200,0.022521666018292308
NSW99,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW99,PSID256,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW99,PSID278,3,3,13,0.02564102564102564,200,0.022521666018292308
NSW8,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW8,PSID226,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW8,PSID256,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW3,PSID416,1,3,5,0.06666666666666667,200,0.022521666018292308
NSW3,PSID352,2,3,19,0.017543859649122806,200,0.022521666018292308
NSW3,PSID189,3,3,5,0.06666666666666667,200,0.022521666018292308
NSW144,PSID326,1,3,8,0.041666666666666664,200,0.022521666018292308
NSW144,PSID400,2,3,15,0.022222222222222223,200,0.022521666018292308
NSW144,PSID226,3,3,17,0.0196078431372549,200,0.022521666018292308
NSW95,PSID226,1,3,17,0.0196078431372549,200,0.022521666018292308
NSW95,PSID400,2,3,15,0.022222222222222223,200,0.022521666018292308
NSW95,PSID423,3,3,25,0.013333333333333334,200,0.022521666018292308
NSW63,PSID226,1,3,17,0.0196078431372549,200,0.022521666018292308
NSW63,PSID423,2,3,25,0.013333333333333334,200,0.022521666018292308
NSW63,PSID400,3,3,15,0.022222222222222223,200,0.022521666018292308
NSW10,PSID393,1,3,1,0.3333333333333333,200,0.022521666018292308
NSW10,PSID288,2,3,1,0.3333333333333333,200,0.022521666018292308
NSW10,PSID344,3,3,1,0.3333333333333333,200,0.022521666018292308
NSW73,PSID291,1,3,5,0.06666666666666667,200,0.022521666018292308
NSW73,PSID333,2,3,2,0.16666666666666666,200,0.022521666018292308
NSW73,PSID278,3,3,13,0.02564102564102564,200,0.022521666018292308
NSW23,PSID224,1,3,1,0.3333333333333333,200,0.022521666018292308
NSW23,PSID200,2,3,1,0.3333333333333333,200,0.022521666018292308
NSW23,PSID111,3,3,1,0.3333333333333333,200,0.022521666018292308
NSW36,PSID416,1,3,5,0.06666666666666667,200,0.022521666018292308
NSW36,PSID189,2,3,5,0.06666666666666667,200,0.022521666018292308
NSW36,PSID352,3,3,19,0.017543859649122806,200,0.022521666018292308
NSW136,PSID226,1,3,17,0.0196078431372549,200,0.022521666018292308
NSW136,PSID423,2,3,25,0.013333333333333334,200,0.022521666018292308
NSW136,PSID400,3,3,15,0.022222222222222223,200,0.022521666018292308
NSW178,PSID118,1,3,12,0.027777777777777776,200,0.022521666018292308
NSW178,PSID140,2,3,15,0.022222222222222223,200,0.022521666018292308
NSW178,PSID157,3,3,14,0.023809523809523808,200,0.022521666018292308
NSW159,PSID140,1,3,15,0.022222222222222223,200,0.022521666018292308
NSW159,PSID157,2,3,14,0.023809523809523808,200,0.022521666018292308
NSW159,PSID118,3,3,12,0.027777777777777776,200,0.022521666018292308
NSW66,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW66,PSID226,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW66,PSID291,3,3,5,0.06666666666666667,200,0.022521666018292308
NSW5,PSID400,1,3,15,0.022222222222222223,200,0.022521666018292308
NSW5,PSID226,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW5,PSID326,3,3,8,0.041666666666666664,200,0.022521666018292308
NSW168,PSID157,1,3,14,0.023809523809523808,200,0.022521666018292308
NSW168,PSID228,2,3,3,0.1111111111111111,200,0.022521666018292308
NSW168,PSID333,3,3,2,0.16666666666666666,200,0.022521666018292308
NSW153,PSID157,1,3,14,0.023809523809523808,200,0.022521666018292308
NSW153,PSID140,2,3,15,0.022222222222222223,200,0.022521666018292308
NSW153,PSID256,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW121,PSID399,1,3,17,0.0196078431372549,200,0.022521666018292308
NSW121,PSID269,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW121,PSID352,3,3,19,0.017543859649122806,200,0.022521666018292308
NSW107,PSID352,1,3,19,0.017543859649122806,200,0.022521666018292308
NSW107,PSID399,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW107,PSID269,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW94,PSID269,1,3,18,0.018518518518518517,200,0.022521666018292308
NSW94,PSID352,2,3,19,0.017543859649122806,200,0.022521666018292308
NSW94,PSID399,3,3,17,0.0196078431372549,200,0.022521666018292308
NSW84,PSID352,1,3,19,0.017543859649122806,200,0.022521666018292308
NSW84,PSID399,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW84,PSID269,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW81,PSID352,1,3,19,0.017543859649122806,200,0.022521666018292308
NSW81,PSID399,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW81,PSID269,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW77,PSID352,1,3,19,0.017543859649122806,200,0.022521666018292308
NSW77,PSID269,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW77,PSID399,3,3,17,0.0196078431372549,200,0.022521666018292308
NSW74,PSID352,1,3,19,0.017543859649122806,200,0.022521666018292308
NSW74,PSID399,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW74,PSID269,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW54,PSID352,1,3,19,0.017543859649122806,200,0.022521666018292308
NSW54,PSID399,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW54,PSID269,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW50,PSID352,1,3,19,0.017543859649122806,200,0.022521666018292308
NSW50,PSID269,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW50,PSID399,3,3,17,0.0196078431372549,200,0.022521666018292308
NSW41,PSID269,1,3,18,0.018518518518518517,200,0.022521666018292308
NSW41,PSID352,2,3,19,0.017543859649122806,200,0.022521666018292308
NSW41,PSID399,3,3,17,0.0196078431372549,200,0.022521666018292308
NSW35,PSID352,1,3,19,0.017543859649122806,200,0.022521666018292308
NSW35,PSID399,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW35,PSID269,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW17,PSID352,1,3,19,0.017543859649122806,200,0.022521666018292308
NSW17,PSID399,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW17,PSID269,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW7,PSID352,1,3,19,0.017543859649122806,200,0.022521666018292308
NSW7,PSID269,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW7,PSID399,3,3,17,0.0196078431372549,200,0.022521666018292308
NSW38,PSID331,1,3,3,0.1111111111111111,200,0.022521666018292308
NSW38,PSID293,2,3,3,0.1111111111111111,200,0.022521666018292308
NSW38,PSID260,3,3,2,0.16666666666666666,200,0.022521666018292308
NSW185,PSID1,1,3,2,0.16666666666666666,200,0.022521666018292308
NSW185,PSID6,2,3,3,0.1111111111111111,200,0.022521666018292308
NSW185,PSID8,3,3,1,0.3333333333333333,200,0.022521666018292308
NSW165,PSID159,1,3,9,0.037037037037037035,200,0.022521666018292308
NSW165,PSID110,2,3,3,0.1111111111111111,200,0.022521666018292308
NSW165,PSID69,3,3,5,0.06666666666666667,200,0.022521666018292308
NSW49,PSID400,1,3,15,0.022222222222222223,200,0.022521666018292308
NSW49,PSID326,2,3,8,0.041666666666666664,200,0.022521666018292308
NSW49,PSID228,3,3,3,0.1111111111111111,200,0.022521666018292308
NSW37,PSID400,1,3,15,0.022222222222222223,200,0.022521666018292308
NSW37,PSID326,2,3,8,0.041666666666666664,200,0.022521666018292308
NSW37,PSID228,3,3,3,0.1111111111111111,200,0.022521666018292308
NSW172,PSID97,1,3,1,0.3333333333333333,200,0.022521666018292308
NSW172,PSID41,2,3,2,0.16666666666666666,200,0.022521666018292308
NSW172,PSID46,3,3,2,0.16666666666666666,200,0.022521666018292308
NSW78,PSID256,1,3,18,0.018518518518518517,200,0.022521666018292308
NSW78,PSID423,2,3,25,0.013333333333333334,200,0.022521666018292308
NSW78,PSID278,3,3,13,0.02564102564102564,200,0.022521666018292308
NSW13,PSID256,1,3,18,0.018518518518518517,200,0.022521666018292308
NSW13,PSID278,2,3,13,0.02564102564102564,200,0.022521666018292308
NSW13,PSID291,3,3,5,0.06666666666666667,200,0.022521666018292308
NSW6,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW6,PSID256,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW6,PSID278,3,3,13,0.02564102564102564,200,0.022521666018292308
NSW174,PSID140,1,3,15,0.022222222222222223,200,0.022521666018292308
NSW174,PSID118,2,3,12,0.027777777777777776,200,0.022521666018292308
NSW174,PSID157,3,3,14,0.023809523809523808,200,0.022521666018292308
NSW132,PSID423,1,3,25,0.013333333333333334,200,0.022521666018292308
NSW132,PSID256,2,3,18,0.018518518518518517,200,0.022521666018292308
NSW132,PSID140,3,3,15,0.022222222222222223,200,0.022521666018292308
NSW70,PSID352,1,3,19,0.017543859649122806,200,0.022521666018292308
NSW70,PSID399,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW70,PSID269,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW20,PSID352,1,3,19,0.017543859649122806,200,0.022521666018292308
NSW20,PSID399,2,3,17,0.0196078431372549,200,0.022521666018292308
NSW20,PSID269,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW65,PSID326,1,3,8,0.041666666666666664,200,0.022521666018292308
NSW65,PSID400,2,3,15,0.022222222222222223,200,0.022521666018292308
NSW65,PSID419,3,3,2,0.16666666666666666,200,0.022521666018292308
NSW179,PSID72,1,3,1,0.3333333333333333,200,0.022521666018292308
NSW179,PSID14,2,3,1,0.3333333333333333,200,0.022521666018292308
NSW179,PSID30,3,3,1,0.3333333333333333,200,0.022521666018292308
NSW58,PSID354,1,3,2,0.16666666666666666,200,0.022521666018292308
NSW58,PSID420,2,3,1,0.3333333333333333,200,0.022521666018292308
NSW58,PSID428,3,3,4,0.08333333333333333,200,0.022521666018292308
NSW15,PSID278,1,3,13,0.02564102564102564,200,0.022521666018292308
NSW15,PSID291,2,3,5,0.06666666666666667,200,0.022521666018292308
NSW15,PSID256,3,3,18,0.018518518518518517,200,0.022521666018292308
NSW170,PSID157,1,3,14,0.023809523809523808,200,0.022521666018292308
NSW170,PSID140,2,3,15,0.022222222222222223,200,0.022521666018292308
NSW170,PSID118,3,3,12,0.027777777777777776,200,0.022521666018292308
NSW32,PSID419,1,3,2,0.16666666666666666,200,0.022521666018292308
NSW32,PSID387,2,3,1,0.3333333333333333,200,0.022521666018292308
NSW32,PSID326,3,3,8,0.041666666666666664,200,0.022521666018292308
NSW154,PSID110,1,3,3,0.1111111111111111,200,0.022521666018292308
NSW154,PSID159,2,3,9,0.037037037037037035,200,0.022521666018292308
NSW154,PSID191,3,3,2,0.16666666666666666,200,0.022521666018292308
NSW22,PSID361,1,3,2,0.16666666666666666,200,0.022521666018292308
NSW22,PSID242,2,3,2,0.16666666666666666,200,0.022521666018292308
NSW22,PSID395,3,3,2,0.16666666666666666,200,0.022521666018292308
NSW181,PSID59,1,3,1,0.3333333333333333,200,0.022521666018292308
NSW181,PSID41,2,3,2,0.16666666666666666,200,0.022521666018292308
NSW181,PSID46,3,3,2,0.16666666666666666,200,0.022521666018292308
NSW69,PSID354,1,3,2,0.16666666666666666,200,0.022521666018292308
NSW69,PSID428,2,3,4,0.08333333333333333,200,0.022521666018292308
NSW69,PSID238,3,3,1,0.3333333333333333,200,0.022521666018292308
NSW124,PSID259,1,3,1,0.3333333333333333,246,0.012894749990664423
NSW124,PSID181,2,3,1,0.3333333333333333,246,0.012894749990664423
NSW124,PSID168,3,3,1,0.3333333333333333,246,0.012894749990664423
NSW100,PSID339,1,3,4,0.08333333333333333,246,0.012894749990664423
NSW100,PSID199,2,3,2,0.16666666666666666,246,0.012894749990664423
NSW100,PSID265,3,3,4,0.08333333333333333,246,0.012894749990664423
NSW55,PSID368,1,3,15,0.022222222222222223,246,0.012894749990664423
