id,subclass,weight,is_treated
NSW185,NSW185,1.0,True
PSID1,NSW185,0.6666666666666666,False
PSID6,NSW185,1.0,False
PSID8,NSW185,0.3333333333333333,False
NSW184,NSW184,1.0,True
PSID13,NSW184,0.6666666666666666,False
NSW183,NSW183,1.0,True
PSID24,NSW183,0.3333333333333333,False
NSW182,NSW182,1.0,True
PSID300,NSW182,0.6666666666666666,False
NSW181,NSW181,1.0,True
PSID41,NSW181,0.6666666666666666,False
PSID46,NSW181,0.6666666666666666,False
PSID59,NSW181,0.3333333333333333,False
NSW180,NSW180,1.0,True
PSID17,NSW180,0.3333333333333333,False
PSID66,NSW180,0.3333333333333333,False
PSID84,NSW180,0.3333333333333333,False
NSW18,NSW18,1.0,True
PSID253,NSW18,1.9999999999999998,False
NSW179,NSW179,1.0,True
PSID14,NSW179,0.3333333333333333,False
PSID30,NSW179,0.3333333333333333,False
PSID72,NSW179,0.3333333333333333,False
NSW178,NSW178,1.0,True
NSW177,NSW177,1.0,True
PSID82,NSW177,0.3333333333333333,False
PSID95,NSW177,0.3333333333333333,False
PSID160,NSW177,0.3333333333333333,False
NSW176,NSW176,1.0,True
NSW175,NSW175,1.0,True
NSW174,NSW174,1.0,True
NSW173,NSW173,1.0,True
PSID78,NSW173,0.6666666666666666,False
NSW172,NSW172,1.0,True
PSID97,NSW172,0.3333333333333333,False
NSW171,NSW171,1.0,True
NSW170,NSW170,1.0,True
PSID118,NSW170,4.0,False
PSID140,NSW170,4.999999999999999,False
PSID157,NSW170,4.666666666666666,False
NSW17,NSW17,1.0,True
NSW169,NSW169,1.0,True
PSID47,NSW169,0.3333333333333333,False
PSID74,NSW169,0.3333333333333333,False
NSW168,NSW168,1.0,True
PSID333,NSW168,0.6666666666666666,False
NSW167,NSW167,1.0,True
PSID114,NSW167,0.3333333333333333,False
PSID202,NSW167,0.6666666666666666,False
PSID391,NSW167,0.6666666666666666,False
NSW166,NSW166,1.0,True
PSID89,NSW166,0.3333333333333333,False
PSID127,NSW166,0.3333333333333333,False
PSID171,NSW166,0.3333333333333333,False
NSW165,NSW165,1.0,True
PSID69,NSW165,1.6666666666666665,False
NSW164,NSW164,1.0,True
NSW163,NSW163,1.0,True
PSID27,NSW163,0.3333333333333333,False
PSID94,NSW163,0.3333333333333333,False
NSW161,NSW161,1.0,True
NSW160,NSW160,1.0,True
NSW16,NSW16,1.0,True
NSW159,NSW159,1.0,True
NSW158,NSW158,1.0,True
NSW157,NSW157,1.0,True
NSW156,NSW156,1.0,True
NSW155,NSW155,1.0,True
NSW154,NSW154,1.0,True
PSID110,NSW154,1.0,False
PSID159,NSW154,3.0,False
PSID191,NSW154,0.6666666666666666,False
NSW153,NSW153,1.0,True
NSW152,NSW152,1.0,True
NSW151,NSW151,1.0,True
NSW150,NSW150,1.0,True
PSID134,NSW150,1.0,False
NSW15,NSW15,1.0,True
PSID256,NSW15,5.999999999999998,False
PSID278,NSW15,4.333333333333333,False
PSID291,NSW15,1.6666666666666665,False
NSW149,NSW149,1.0,True
PSID106,NSW149,0.3333333333333333,False
NSW148,NSW148,1.0,True
NSW147,NSW147,1.0,True
NSW146,NSW146,1.0,True
NSW145,NSW145,1.0,True
PSID112,NSW145,0.3333333333333333,False
PSID192,NSW145,0.3333333333333333,False
PSID220,NSW145,0.3333333333333333,False
NSW144,NSW144,1.0,True
NSW143,NSW143,1.0,True
NSW142,NSW142,1.0,True
NSW141,NSW141,1.0,True
PSID93,NSW141,1.3333333333333333,False
PSID96,NSW141,1.6666666666666665,False
PSID263,NSW141,0.6666666666666666,False
NSW140,NSW140,1.0,True
PSID177,NSW140,0.3333333333333333,False
PSID180,NSW140,0.3333333333333333,False
PSID185,NSW140,0.3333333333333333,False
NSW14,NSW14,1.0,True
NSW139,NSW139,1.0,True
PSID99,NSW139,1.3333333333333333,False
NSW138,NSW138,1.0,True
PSID158,NSW138,0.6666666666666666,False
NSW137,NSW137,1.0,True
PSID175,NSW137,0.3333333333333333,False
PSID235,NSW137,0.3333333333333333,False
PSID283,NSW137,0.3333333333333333,False
NSW136,NSW136,1.0,True
NSW135,NSW135,1.0,True
PSID308,NSW135,3.666666666666667,False
PSID368,NSW135,4.999999999999999,False
PSID382,NSW135,3.666666666666667,False
NSW134,NSW134,1.0,True
NSW133,NSW133,1.0,True
NSW132,NSW132,1.0,True
PSID423,NSW132,8.33333333333333,False
NSW131,NSW131,1.0,True
PSID173,NSW131,1.6666666666666665,False
PSID218,NSW131,1.3333333333333333,False
NSW130,NSW130,1.0,True
NSW13,NSW13,1.0,True
NSW129,NSW129,1.0,True
PSID161,NSW129,0.3333333333333333,False
PSID207,NSW129,0.3333333333333333,False
PSID327,NSW129,0.3333333333333333,False
NSW128,NSW128,1.0,True
NSW127,NSW127,1.0,True
NSW126,NSW126,1.0,True
NSW125,NSW125,1.0,True
PSID289,NSW125,0.3333333333333333,False
PSID290,NSW125,0.3333333333333333,False
PSID325,NSW125,0.3333333333333333,False
NSW124,NSW124,1.0,True
PSID168,NSW124,0.3333333333333333,False
PSID181,NSW124,0.3333333333333333,False
PSID259,NSW124,0.3333333333333333,False
NSW123,NSW123,1.0,True
NSW122,NSW122,1.0,True
PSID231,NSW122,0.3333333333333333,False
NSW121,NSW121,1.0,True
NSW120,NSW120,1.0,True
NSW12,NSW12,1.0,True
NSW119,NSW119,1.0,True
NSW118,NSW118,1.0,True
NSW117,NSW117,1.0,True
NSW116,NSW116,1.0,True
PSID229,NSW116,0.3333333333333333,False
PSID322,NSW116,0.3333333333333333,False
PSID340,NSW116,0.6666666666666666,False
NSW115,NSW115,1.0,True
NSW114,NSW114,1.0,True
PSID406,NSW114,0.3333333333333333,False
NSW113,NSW113,1.0,True
PSID335,NSW113,1.0,False
PSID337,NSW113,1.0,False
NSW112,NSW112,1.0,True
PSID264,NSW112,0.3333333333333333,False
PSID366,NSW112,0.3333333333333333,False
PSID417,NSW112,0.3333333333333333,False
NSW111,NSW111,1.0,True
PSID277,NSW111,2.333333333333333,False
PSID345,NSW111,0.6666666666666666,False
PSID355,NSW111,4.999999999999999,False
NSW110,NSW110,1.0,True
NSW11,NSW11,1.0,True
PSID372,NSW11,3.666666666666667,False
PSID398,NSW11,1.3333333333333333,False
NSW109,NSW109,1.0,True
NSW108,NSW108,1.0,True
NSW107,NSW107,1.0,True
NSW106,NSW106,1.0,True
NSW105,NSW105,1.0,True
NSW104,NSW104,1.0,True
NSW103,NSW103,1.0,True
NSW102,NSW102,1.0,True
NSW101,NSW101,1.0,True
NSW100,NSW100,1.0,True
NSW10,NSW10,1.0,True
PSID288,NSW10,0.3333333333333333,False
PSID344,NSW10,0.3333333333333333,False
PSID393,NSW10,0.3333333333333333,False
NSW1,NSW1,1.0,True
PSID321,NSW1,0.6666666666666666,False
PSID343,NSW1,1.3333333333333333,False
NSW162,,0.0,True
PSID2,,0.0,False
PSID3,,0.0,False
PSID4,,0.0,False
PSID5,,0.0,False
PSID7,,0.0,False
PSID9,,0.0,False
PSID10,,0.0,False
PSID11,,0.0,False
PSID12,,0.0,False
PSID15,,0.0,False
PSID16,,0.0,False
PSID18,,0.0,False
PSID19,,0.0,False
PSID20,,0.0,False
PSID21,,0.0,False
PSID22,,0.0,False
PSID23,,0.0,False
PSID25,,0.0,False
PSID26,,0.0,False
PSID28,,0.0,False
PSID29,,0.0,False
PSID31,,0.0,False
PSID32,,0.0,False
PSID33,,0.0,False
PSID34,,0.0,False
PSID35,,0.0,False
PSID36,,0.0,False
PSID37,,0.0,False
PSID38,,0.0,False
PSID39,,0.0,False
PSID40,,0.0,False
PSID42,,0.0,False
PSID43,,0.0,False
PSID44,,0.0,False
PSID45,,0.0,False
PSID48,,0.0,False
PSID49,,0.0,False
PSID50,,0.0,False
PSID51,,0.0,False
PSID52,,0.0,False
PSID53,,0.0,False
PSID54,,0.0,False
PSID55,,0.0,False
PSID56,,0.0,False
PSID57,,0.0,False
PSID58,,0.0,False
PSID60,,0.0,False
PSID61,,0.0,False
PSID62,,0.0,False
PSID63,,0.0,False
PSID64,,0.0,False
PSID65,,0.0,False
PSID67,,0.0,False
PSID68,,0.0,False
PSID70,,0.0,False
PSID71,,0.0,False
PSID73,,0.0,False
PSID75,,0.0,False
PSID76,,0.0,False
PSID77,,0.0,False
PSID79,,0.0,False
PSID80,,0.0,False
PSID81,,0.0,False
PSID83,,0.0,False
PSID85,,0.0,False
PSID86,,0.0,False
PSID87,,0.0,False
PSID88,,0.0,False
PSID90,,0.0,False
PSID91,,0.0,False
PSID92,,0.0,False
PSID98,,0.0,False
PSID100,,0.0,False
PSID101,,0.0,False
PSID102,,0.0,False
PSID103,,0.0,False
PSID104,,0.0,False
PSID105,,0.0,False
PSID107,,0.0,False
PSID108,,0.0,False
PSID109,,0.0,False
PSID113,,0.0,False
PSID115,,0.0,False
PSID116,,0.0,False
PSID117,,0.0,False
PSID119,,0.0,False
PSID120,,0.0,False
PSID121,,0.0,False
PSID122,,0.0,False
PSID123,,0.0,False
PSID124,,0.0,False
PSID125,,0.0,False
PSID126,,0.0,False
PSID128,,0.0,False
PSID129,,0.0,False
PSID130,,0.0,False
PSID131,,0.0,False
PSID132,,0.0,False
PSID133,,0.0,False
PSID135,,0.0,False
PSID136,,0.0,False
PSID137,,0.0,False
PSID138,,0.0,False
PSID139,,0.0,False
PSID141,,0.0,False
PSID142,,0.0,False
PSID143,,0.0,False
PSID144,,0.0,False
PSID145,,0.0,False
PSID146,,0.0,False
PSID147,,0.0,False
PSID148,,0.0,False
PSID149,,0.0,False
PSID150,,0.0,False
PSID151,,0.0,False
PSID152,,0.0,False
PSID153,,0.0,False
PSID154,,0.0,False
PSID155,,0.0,False
PSID156,,0.0,False
PSID162,,0.0,False
PSID163,,0.0,False
PSID164,,0.0,False
PSID165,,0.0,False
PSID166,,0.0,False
PSID167,,0.0,False
PSID169,,0.0,False
PSID170,,0.0,False
PSID172,,0.0,False
PSID174,,0.0,False
PSID176,,0.0,False
PSID178,,0.0,False
PSID179,,0.0,False
PSID182,,0.0,False
PSID183,,0.0,False
PSID184,,0.0,False
PSID186,,0.0,False
PSID187,,0.0,False
PSID188,,0.0,False
PSID190,,0.0,False
PSID193,,0.0,False
PSID194,,0.0,False
PSID195,,0.0,False
PSID196,,0.0,False
PSID197,,0.0,False
PSID198,,0.0,False
PSID201,,0.0,False
PSID203,,0.0,False
PSID204,,0.0,False
PSID205,,0.0,False
PSID206,,0.0,False
PSID208,,0.0,False
PSID209,,0.0,False
PSID210,,0.0,False
PSID211,,0.0,False
PSID212,,0.0,False
PSID213,,0.0,False
PSID214,,0.0,False
PSID215,,0.0,False
PSID216,,0.0,False
PSID217,,0.0,False
PSID219,,0.0,False
PSID221,,0.0,False
PSID222,,0.0,False
PSID223,,0.0,False
PSID227,,0.0,False
PSID230,,0.0,False
PSID232,,0.0,False
PSID233,,0.0,False
PSID236,,0.0,False
PSID239,,0.0,False
PSID240,,0.0,False
PSID241,,0.0,False
PSID243,,0.0,False
PSID244,,0.0,False
PSID246,,0.0,False
PSID248,,0.0,False
PSID249,,0.0,False
PSID250,,0.0,False
PSID251,,0.0,False
PSID254,,0.0,False
PSID257,,0.0,False
PSID261,,0.0,False
PSID262,,0.0,False
PSID267,,0.0,False
PSID270,,0.0,False
PSID271,,0.0,False
PSID272,,0.0,False
PSID273,,0.0,False
PSID274,,0.0,False
PSID275,,0.0,False
PSID276,,0.0,False
PSID279,,0.0,False
PSID280,,0.0,False
PSID281,,0.0,False
PSID282,,0.0,False
PSID284,,0.0,False
PSID285,,0.0,False
PSID286,,0.0,False
PSID287,,0.0,False
PSID292,,0.0,False
PSID294,,0.0,False
PSID295,,0.0,False
PSID296,,0.0,False
PSID297,,0.0,False
PSID298,,0.0,False
PSID299,,0.0,False
PSID301,,0.0,False
PSID302,,0.0,False
PSID303,,0.0,False
PSID304,,0.0,False
PSID305,,0.0,False
PSID306,,0.0,False
PSID307,,0.0,False
PSID309,,0.0,False
PSID310,,0.0,False
PSID311,,0.0,False
PSID312,,0.0,False
PSID313,,0.0,False
PSID314,,0.0,False
PSID315,,0.0,False
PSID316,,0.0,False
PSID317,,0.0,False
PSID318,,0.0,False
PSID319,,0.0,False
PSID320,,0.0,False
PSID323,,0.0,False
PSID324,,0.0,False
PSID328,,0.0,False
PSID329,,0.0,False
PSID332,,0.0,False
PSID334,,0.0,False
PSID336,,0.0,False
PSID338,,0.0,False
PSID346,,0.0,False
PSID347,,0.0,False
PSID348,,0.0,False
PSID349,,0.0,False
PSID350,,0.0,False
PSID351,,0.0,False
PSID356,,0.0,False
PSID357,,0.0,False
PSID358,,0.0,False
PSID359,,0.0,False
PSID360,,0.0,False
PSID362,,0.0,False
PSID363,,0.0,False
PSID364,,0.0,False
PSID365,,0.0,False
PSID377,,0.0,False
PSID378,,0.0,False
PSID379,,0.0,False
PSID384,,0.0,False
PSID385,,0.0,False
PSID390,,0.0,False
PSID394,,0.0,False
PSID396,,0.0,False
PSID397,,0.0,False
PSID403,,0.0,False
PSID404,,0.0,False
PSID405,,0.0,False
PSID409,,0.0,False
PSID410,,0.0,False
PSID413,,0.0,False
PSID415,,0.0,False
PSID418,,0.0,False
PSID421,,0.0,False
PSID422,,0.0,False
PSID424,,0.0,False
PSID425,,0.0,False
PSID426,,0.0,False
PSID427,,0.0,False
PSID429,,0.0,False
